# Data for D- transitions (Q) 
#  Number of transitions: 375 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    11      0     11     11              1236.78          1.65900E-11          3.48943E+08
    12      0     12      0               919.43          4.42200E-03          3.48103E+08
    12      0     12      1               952.11          1.39400E-02          3.48103E+08
    12      0     12      2               984.98          1.72600E-02          3.48103E+08
    12      0     12      3              1017.86          1.06600E-02          3.48103E+08
    12      0     12      4              1050.50          3.39600E-03          3.48103E+08
    12      0     12      5              1082.60          5.14800E-04          3.48103E+08
    12      0     12      6              1113.76          2.73000E-05          3.48103E+08
    12      0     12      7              1143.51          6.38800E-08          3.48103E+08
    12      0     12      8              1171.24          1.71100E-08          3.48103E+08
    12      0     12      9              1196.16          2.71600E-10          3.48103E+08
    12      0     12     10              1217.29          1.35300E-11          3.48103E+08
    12      0     12     11              1233.22          5.62700E-12          3.48103E+08
    13      0     13      0               924.52          4.41100E-03          3.47265E+08
    13      0     13      1               956.96          1.40000E-02          3.47265E+08
    13      0     13      2               989.55          1.74500E-02          3.47265E+08
    13      0     13      3              1022.06          1.07800E-02          3.47265E+08
    13      0     13      4              1054.25          3.40100E-03          3.47265E+08
    13      0     13      5              1085.80          5.00800E-04          3.47265E+08
    13      0     13      6              1116.29          2.39800E-05          3.47265E+08
    13      0     13      7              1145.21          1.09800E-08          3.47265E+08
    13      0     13      8              1171.92          1.42700E-08          3.47265E+08
    13      0     13      9              1195.59          6.66900E-10          3.47265E+08
    13      0     13     10              1215.11          2.14200E-10          3.47265E+08
    14      0     14      0               929.87          4.39600E-03          3.46438E+08
    14      0     14      1               962.05          1.40900E-02          3.46438E+08
    14      0     14      2               994.31          1.76500E-02          3.46438E+08
    14      0     14      3              1026.43          1.09000E-02          3.46438E+08
    14      0     14      4              1058.13          3.40500E-03          3.46438E+08
    14      0     14      5              1089.06          4.82700E-04          3.46438E+08
    14      0     14      6              1118.81          2.03200E-05          3.46438E+08
    14      0     14      7              1146.82          4.22000E-10          3.46438E+08
    14      0     14      8              1172.41          1.57100E-08          3.46438E+08
    14      0     14      9              1194.68          1.02800E-09          3.46438E+08
    14      0     14     10              1212.37          2.78900E-11          3.46438E+08
     1      1      1      2               934.92          2.27200E-05          3.54275E+08
     1      1      1      3               968.32          7.87900E-03          3.54275E+08
     1      1      1      4              1001.92          1.55300E-02          3.54275E+08
     1      1      1      5              1035.49          8.92600E-03          3.54275E+08
     1      1      1      6              1068.78          2.27600E-03          3.54275E+08
     1      1      1      7              1101.46          2.74700E-04          3.54275E+08
     1      1      1      8              1133.12          4.75900E-07          3.54275E+08
     1      1      1      9              1163.26          1.05900E-06          3.54275E+08
     1      1      1     10              1191.25          4.73000E-06          3.54275E+08
     1      1      1     11              1216.30          2.01700E-06          3.54275E+08
     1      1      1     12              1237.46          1.97100E-06          3.54275E+08
     1      1      1     13              1253.57          5.89900E-05          3.54275E+08
     1      1      1     14              1263.20          2.49300E-06          3.54275E+08
     2      1      2      2               935.81          1.18400E-05          3.53788E+08
     2      1      2      3               969.17          7.89300E-03          3.53788E+08
     2      1      2      4              1002.70          1.52300E-02          3.53788E+08
     2      1      2      5              1036.21          9.19400E-03          3.53788E+08
     2      1      2      6              1069.41          2.29400E-03          3.53788E+08
     2      1      2      7              1101.99          2.18800E-04          3.53788E+08
     2      1      2      8              1133.53          3.48500E-06          3.53788E+08
     2      1      2      9              1163.52          1.03100E-07          3.53788E+08
     2      1      2     10              1191.31          1.25000E-08          3.53788E+08
     2      1      2     11              1216.13          4.35600E-09          3.53788E+08
     2      1      2     12              1237.01          5.41400E-09          3.53788E+08
     2      1      2     13              1252.77          1.65900E-07          3.53788E+08
     2      1      2     14              1261.94          7.09500E-09          3.53788E+08
     3      1      3      2               937.12          1.20500E-05          3.53486E+08
     3      1      3      3               970.42          7.91300E-03          3.53486E+08
     3      1      3      4              1003.88          1.52700E-02          3.53486E+08
