# Data for B+ transitions (P and R) 
#  Number of transitions: 18726 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
     8      0      7      2              1241.11          1.93400E-02          1.78106E+09
     8      0      9      3              1324.59          4.22400E-02          1.78106E+09
     8      0      7      3              1298.14          4.43300E-02          1.78106E+09
     8      0      9      4              1383.65          5.93600E-02          1.78106E+09
     8      0      7      4              1356.48          6.72100E-02          1.78106E+09
     8      0      9      5              1443.47          5.63000E-02          1.78106E+09
     8      0      7      5              1415.75          6.98400E-02          1.78106E+09
     8      0      9      6              1503.41          3.55400E-02          1.78106E+09
     8      0      7      6              1475.41          4.94900E-02          1.78106E+09
     8      0      9      7              1562.67          1.39600E-02          1.78106E+09
     8      0      7      7              1534.72          2.27600E-02          1.78106E+09
     8      0      9      8              1620.15          2.87500E-03          1.78106E+09
     8      0      7      8              1592.72          5.99600E-03          1.78106E+09
     8      0      9      9              1674.40          1.85500E-04          1.78106E+09
     8      0      7      9              1648.13          6.54200E-04          1.78106E+09
     8      0      9     10              1723.56          1.80400E-07          1.78106E+09
     8      0      7     10              1699.31          5.86600E-06          1.78106E+09
     8      0      9     11              1765.22          4.69500E-07          1.78106E+09
     8      0      7     11              1744.14          1.54900E-06          1.78106E+09
     8      0      9     12              1796.16          8.69600E-08          1.78106E+09
     8      0      7     12              1779.92          3.33400E-08          1.78106E+09
     8      0      7     13              1803.04          2.92000E-10          1.78106E+09
     9      0     10      0              1165.40          6.42000E-04          1.76006E+09
     9      0      8      0              1139.12          5.44200E-04          1.76006E+09
     9      0     10      1              1220.18          5.25000E-03          1.76006E+09
     9      0      8      1              1192.88          4.69200E-03          1.76006E+09
     9      0     10      2              1276.63          1.93200E-02          1.76006E+09
     9      0      8      2              1248.34          1.83600E-02          1.76006E+09
     9      0     10      3              1334.50          4.21300E-02          1.76006E+09
     9      0      8      3              1305.32          4.30400E-02          1.76006E+09
     9      0     10      4              1393.45          5.99300E-02          1.76006E+09
     9      0      8      4              1363.52          6.66200E-02          1.76006E+09
     9      0     10      5              1453.02          5.72400E-02          1.76006E+09
     9      0      8      5              1422.55          7.04900E-02          1.76006E+09
     9      0     10      6              1512.53          3.60700E-02          1.76006E+09
     9      0      8      6              1481.82          5.06000E-02          1.76006E+09
     9      0     10      7              1571.13          1.38900E-02          1.76006E+09
     9      0      8      7              1540.57          2.33400E-02          1.76006E+09
     9      0     10      8              1627.63          2.69000E-03          1.76006E+09
     9      0      8      8              1597.78          6.04000E-03          1.76006E+09
     9      0     10      9              1680.53          1.39900E-04          1.76006E+09
     9      0      8      9              1652.13          6.08600E-04          1.76006E+09
     9      0     10     10              1727.83          1.20600E-06          1.76006E+09
     9      0      8     10              1701.88          2.62700E-06          1.76006E+09
     9      0     10     11              1766.94          2.63700E-07          1.76006E+09
     9      0      8     11              1744.82          1.72000E-06          1.76006E+09
