# Data for C- transitions (Q) 
#  Number of transitions: 2846 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 osc strength f 		 Gamma [1/s]
    12      0     12     11              1482.65          9.92100E-14          1.13709E+09
    13      0     13      0              1057.70          2.40400E-02          1.13073E+09
    13      0     13      1              1100.39          6.85300E-02          1.13073E+09
    13      0     13      2              1143.69          7.44300E-02          1.13073E+09
    13      0     13      3              1187.35          3.87300E-02          1.13073E+09
    13      0     13      4              1231.02          9.81600E-03          1.13073E+09
    13      0     13      5              1274.24          1.05000E-03          1.13073E+09
    13      0     13      6              1316.44          2.68300E-05          1.13073E+09
    13      0     13      7              1356.85          8.09000E-08          1.13073E+09
    13      0     13      8              1394.51          1.23100E-08          1.13073E+09
    13      0     13      9              1428.15          1.64900E-09          1.13073E+09
    13      0     13     10              1456.10          7.77100E-11          1.13073E+09
    14      0     14      0              1064.45          2.40400E-02          1.12412E+09
    14      0     14      1              1106.85          6.89300E-02          1.12412E+09
    14      0     14      2              1149.76          7.50800E-02          1.12412E+09
    14      0     14      3              1192.92          3.89400E-02          1.12412E+09
    14      0     14      4              1235.95          9.70500E-03          1.12412E+09
    14      0     14      5              1278.37          9.86900E-04          1.12412E+09
    14      0     14      6              1319.55          2.07100E-05          1.12412E+09
    14      0     14      7              1358.70          1.82700E-07          1.12412E+09
    14      0     14      8              1394.76          7.04900E-09          1.12412E+09
    14      0     14      9              1426.38          2.04400E-09          1.12412E+09
    14      0     14     10              1451.68          1.90400E-10          1.12412E+09
    15      0     15      0              1071.51          2.40400E-02          1.11728E+09
    15      0     15      1              1113.58          6.93600E-02          1.11728E+09
    15      0     15      2              1156.07          7.57800E-02          1.11728E+09
    15      0     15      3              1198.67          3.91400E-02          1.11728E+09
    15      0     15      4              1241.00          9.56500E-03          1.11728E+09
    15      0     15      5              1282.53          9.15600E-04          1.11728E+09
    15      0     15      6              1322.60          1.48200E-05          1.11728E+09
    15      0     15      7              1360.35          3.18500E-07          1.11728E+09
    15      0     15      8              1394.65          2.01400E-09          1.11728E+09
    15      0     15      9              1424.01          2.13100E-09          1.11728E+09
    16      0     16      0              1078.85          2.40300E-02          1.11026E+09
    16      0     16      1              1120.56          6.98300E-02          1.11026E+09
    16      0     16      2              1162.57          7.65300E-02          1.11026E+09
    16      0     16      3              1204.58          3.93300E-02          1.11026E+09
    16      0     16      4              1246.13          9.39200E-03          1.11026E+09
    16      0     16      5              1286.69          8.35800E-04          1.11026E+09
    16      0     16      6              1325.53          9.44300E-06          1.11026E+09
    16      0     16      7              1361.74          4.71500E-07          1.11026E+09
    16      0     16      8              1394.08          7.04800E-11          1.11026E+09
    16      0     16      9              1420.88          1.61800E-09          1.11026E+09
    17      0     17      0              1086.44          2.40200E-02          1.10308E+09
    17      0     17      1              1127.75          7.03300E-02          1.10308E+09
    17      0     17      2              1169.26          7.73200E-02          1.10308E+09
    17      0     17      3              1210.59          3.95000E-02          1.10308E+09
    17      0     17      4              1251.30          9.17600E-03          1.10308E+09
    17      0     17      5              1290.79          7.47200E-04          1.10308E+09
    17      0     17      6              1328.30          4.92100E-06          1.10308E+09
    17      0     17      7              1362.80          6.11000E-07          1.10308E+09
    17      0     17      8              1392.96          5.89100E-09          1.10308E+09
    18      0     18      0              1094.27          2.40100E-02          1.09580E+09
    18      0     18      1              1135.15          7.08700E-02          1.09580E+09
    18      0     18      2              1176.08          7.81700E-02          1.09580E+09
    18      0     18      3              1216.69          3.96300E-02          1.09580E+09
    18      0     18      4              1256.48          8.91000E-03          1.09580E+09
    18      0     18      5              1294.80          6.50000E-04          1.09580E+09
    18      0     18      6              1330.83          1.65700E-06          1.09580E+09
    18      0     18      7              1363.46          6.91700E-07          1.09580E+09
    18      0     18      8              1391.14          2.49800E-08          1.09580E+09
    19      0     19      0              1102.31          2.40100E-02          1.08843E+09
    19      0     19      1              1142.71          7.14800E-02          1.08843E+09
    19      0     19      2              1183.02          7.90700E-02          1.08843E+09
    19      0     19      3              1222.83          3.97100E-02          1.08843E+09
    19      0     19      4              1261.61          8.58200E-03          1.08843E+09
    19      0     19      5              1298.66          5.44800E-04          1.08843E+09
    19      0     19      6              1333.07          8.32800E-08          1.08843E+09
    19      0     19      7              1363.60          6.59800E-07          1.08843E+09
    20      0     20      0              1110.55          2.40100E-02          1.08101E+09
    20      0     20      1              1150.42          7.21600E-02          1.08101E+09
    20      0     20      2              1190.05          8.00300E-02          1.08101E+09
    20      0     20      3              1228.99          3.97200E-02          1.08101E+09
    20      0     20      4              1266.67          8.18100E-03          1.08101E+09
    20      0     20      5              1302.32          4.33600E-04          1.08101E+09
    20      0     20      6              1334.93          5.72900E-07          1.08101E+09
    20      0     20      7              1363.10          4.77800E-07          1.08101E+09
    21      0     21      0              1118.95          2.40300E-02          1.07357E+09
    21      0     21      1              1158.24          7.29200E-02          1.07357E+09
    21      0     21      2              1197.13          8.10600E-02          1.07357E+09
    21      0     21      3              1235.13          3.96400E-02          1.07357E+09
    21      0     21      4              1271.60          7.69400E-03          1.07357E+09
    21      0     21      5              1305.71          3.19500E-04          1.07357E+09
    21      0     21      6              1336.33          3.26800E-06          1.07357E+09
    22      0     22      0              1127.49          2.40700E-02          1.06615E+09
    22      0     22      1              1166.16          7.37800E-02          1.06615E+09
    22      0     22      2              1204.24          8.21600E-02          1.06615E+09
    22      0     22      3              1241.21          3.94300E-02          1.06615E+09
    22      0     22      4              1276.36          7.10500E-03          1.06615E+09
    22      0     22      5              1308.77          2.08400E-04          1.06615E+09
    22      0     22      6              1337.12          7.77100E-06          1.06615E+09
    23      0     23      0              1136.17          2.41300E-02          1.05872E+09
    23      0     23      1              1174.15          7.47800E-02          1.05872E+09
    23      0     23      2              1211.35          8.33300E-02          1.05872E+09
    23      0     23      3              1247.18          3.90600E-02          1.05872E+09
    23      0     23      4              1280.88          6.39900E-03          1.05872E+09
    23      0     23      5              1311.39          1.08900E-04          1.05872E+09
    24      0     24      0              1144.94          2.42300E-02          1.05128E+09
    24      0     24      1              1182.17          7.59500E-02          1.05128E+09
    24      0     24      2              1218.41          8.46000E-02          1.05128E+09
    24      0     24      3              1253.01          3.84800E-02          1.05128E+09
