# Data for B+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
    30      8     29      1              1351.12          3.38347E+07          9.57900E-03         -1.00000E+00
    31      8     30      0              1329.08          6.59231E+07          1.80400E-02         -1.00000E+00
    31      8     30      1              1367.26          2.89944E+07          8.39700E-03         -1.00000E+00
    32      8     31      0              1346.41          6.61297E+07          1.85500E-02         -1.00000E+00
     0      9      1      0               992.81          1.56327E+08          7.70400E-03          1.12319E+09
     0      9      1      1              1035.53          2.65699E+05          1.42500E-05          1.12319E+09
     0      9      1      2              1079.34          9.47518E+07          5.51900E-03          1.12319E+09
     0      9      1      3              1124.11          7.96017E+05          5.02900E-05          1.12319E+09
     0      9      1      4              1169.63          8.20217E+07          5.61000E-03          1.12319E+09
     0      9      1      5              1215.64          2.67944E+06          1.98000E-04          1.12319E+09
     0      9      1      6              1261.78          7.27143E+07          5.78800E-03          1.12319E+09
     0      9      1      7              1307.59          1.01055E+07          8.63900E-04          1.12319E+09
     0      9      1      8              1352.45          5.41044E+07          4.94800E-03          1.12319E+09
     0      9      1      9              1395.61          3.36988E+07          3.28200E-03          1.12319E+09
     0      9      1     10              1436.08          1.47352E+07          1.51900E-03          1.12319E+09
     0      9      1     11              1472.64          6.13066E+07          6.64800E-03          1.12319E+09
     0      9      1     12              1503.78          1.67817E+07          1.89700E-03          1.12319E+09
     0      9      1     13              1527.64          2.04164E+07          2.38200E-03          1.12319E+09
     0      9      1     14              1541.96          3.81722E+07          4.53800E-03          1.12319E+09
     1      9      2      0               994.87          9.72556E+07          8.66300E-03          1.12210E+09
     1      9      0      0               991.38          5.91035E+07          2.61400E-02          1.12210E+09
     1      9      2      1              1037.65          4.13944E+05          4.01100E-05          1.12210E+09
     1      9      0      1              1034.03          3.30121E+03          1.58800E-06          1.12210E+09
     1      9      2      2              1081.51          6.02074E+07          6.33800E-03          1.12210E+09
     1      9      0      2              1077.79          3.43836E+07          1.79700E-02          1.12210E+09
     1      9      2      3              1126.31          1.17920E+06          1.34600E-04          1.12210E+09
     1      9      0      3              1122.49          4.93956E+02          2.80100E-07          1.12210E+09
     1      9      2      4              1171.86          5.61412E+07          6.93900E-03          1.12210E+09
     1      9      0      4              1167.96          2.57902E+07          1.58300E-02          1.12210E+09
     1      9      2      5              1217.89          2.03951E+06          2.72300E-04          1.12210E+09
     1      9      0      5              1213.92          6.22587E+05          4.12800E-04          1.12210E+09
     1      9      2      6              1264.02          4.68903E+07          6.74300E-03          1.12210E+09
     1      9      0      6              1260.02          2.57171E+07          1.83700E-02          1.12210E+09
     1      9      2      7              1309.79          7.83071E+06          1.20900E-03          1.12210E+09
     1      9      0      7              1305.79          2.37383E+06          1.82100E-03          1.12210E+09
     1      9      2      8              1354.58          3.42713E+07          5.66000E-03          1.12210E+09
     1      9      0      8              1350.64          1.95428E+07          1.60400E-02          1.12210E+09
     1      9      2      9              1397.62          2.41833E+07          4.25100E-03          1.12210E+09
     1      9      0      9              1393.81          9.72068E+06          8.49800E-03          1.12210E+09
     1      9      2     10              1437.92          8.08441E+06          1.50400E-03          1.12210E+09
     1      9      0     10              1434.32          6.33512E+06          5.86500E-03          1.12210E+09
     1      9      2     11              1474.24          4.05136E+07          7.92500E-03          1.12210E+09
     1      9      0     11              1470.96          2.03126E+07          1.97800E-02          1.12210E+09
     1      9      2     12              1505.03          1.35400E+07          2.76000E-03          1.12210E+09
     1      9      0     12              1502.23          4.23606E+06          4.30200E-03          1.12210E+09
     1      9      2     13              1528.42          1.24895E+07          2.62600E-03          1.12210E+09
     1      9      0     13              1526.29          7.86576E+06          8.24600E-03          1.12210E+09
     1      9      2     14              1542.10          2.65876E+07          5.69000E-03          1.12210E+09
     1      9      0     14              1540.91          1.15245E+07          1.23100E-02          1.12210E+09
     2      9      3      0               997.82          8.21677E+07          8.76500E-03          1.11983E+09
     2      9      1      0               992.01          7.42586E+07          1.82700E-02          1.11983E+09
     2      9      3      1              1040.67          5.91194E+05          6.86000E-05          1.11983E+09
     2      9      1      1              1034.66          5.85463E+04          1.56700E-05          1.11983E+09
     2      9      3      2              1084.59          5.16009E+07          6.50400E-03          1.11983E+09
     2      9      1      2              1078.40          4.27184E+07          1.24200E-02          1.11983E+09
     2      9      3      3              1129.44          1.73070E+06          2.36500E-04          1.11983E+09
     2      9      1      3              1123.09          8.72301E+04          2.75100E-05          1.11983E+09
     2      9      3      4              1175.02          5.12890E+07          7.58700E-03          1.11983E+09
     2      9      1      4              1168.53          3.04266E+07          1.03900E-02          1.11983E+09
     2      9      3      5              1221.04          2.09823E+06          3.35200E-04          1.11983E+09
     2      9      1      5              1214.45          5.41978E+05          1.99800E-04          1.11983E+09
     2      9      3      6              1267.14          4.08475E+07          7.02700E-03          1.11983E+09
     2      9      1      6              1260.50          3.15251E+07          1.25200E-02          1.11983E+09
     2      9      3      7              1312.83          8.05156E+06          1.48700E-03          1.11983E+09
     2      9      1      7              1306.21          2.32812E+06          9.93000E-04          1.11983E+09
     2      9      3      8              1357.50          2.90748E+07          5.74100E-03          1.11983E+09
     2      9      1      8              1350.98          2.41707E+07          1.10300E-02          1.11983E+09
     2      9      3      9              1400.35          2.33774E+07          4.91200E-03          1.11983E+09
     2      9      1      9              1394.04          1.08955E+07          5.29300E-03          1.11983E+09
     2      9      3     10              1440.37          5.62903E+06          1.25100E-03          1.11983E+09
     2      9      1     10              1434.42          8.19846E+06          4.21700E-03          1.11983E+09
     2      9      3     11              1476.30          3.56700E+07          8.32900E-03          1.11983E+09
     2      9      1     11              1470.90          2.41365E+07          1.30600E-02          1.11983E+09
     2      9      3     12              1506.56          1.49285E+07          3.63000E-03          1.11983E+09
     2      9      1     12              1501.96          4.80150E+06          2.70800E-03          1.11983E+09
     2      9      3     13              1529.23          1.03391E+07          2.59100E-03          1.11983E+09
     2      9      1     13              1525.76          1.00316E+07          5.83800E-03          1.11983E+09
     2      9      3     14              1541.88          2.29050E+07          5.83400E-03          1.11983E+09
     2      9      1     14              1540.05          1.36514E+07          8.09400E-03          1.11983E+09
     3      9      4      0              1001.65          7.42939E+07          8.69600E-03          1.10066E+09
     3      9      2      0               993.55          8.22639E+07          1.70500E-02          1.10066E+09
     3      9      4      1              1044.58          7.08978E+05          9.02500E-05          1.10066E+09
     3      9      2      1              1036.21          1.73800E+05          3.91900E-05          1.10066E+09
     3      9      4      2              1088.57          4.68502E+07          6.47700E-03          1.10066E+09
     3      9      2      2              1079.94          4.71666E+07          1.15500E-02          1.10066E+09
     3      9      4      3              1133.47          2.24246E+06          3.36100E-04          1.10066E+09
     3      9      2      3              1124.62          3.19126E+05          8.47600E-05          1.10066E+09
     3      9      4      4              1179.06          4.89699E+07          7.94200E-03          1.10066E+09
     3      9      2      4              1170.03          3.24069E+07          9.31600E-03          1.10066E+09
     3      9      4      5              1225.07          2.28979E+06          4.00900E-04          1.10066E+09
     3      9      2      5              1215.90          3.52406E+05          1.09400E-04          1.10066E+09
     3      9      4      6              1271.12          3.77284E+07          7.11200E-03          1.10066E+09
     3      9      2      6              1261.88          3.42906E+07          1.14700E-02          1.10066E+09
     3      9      4      7              1316.70          8.62323E+06          1.74400E-03          1.10066E+09
     3      9      2      7              1307.49          1.99558E+06          7.16400E-04          1.10066E+09
     3      9      4      8              1361.19          2.58950E+07          5.59800E-03          1.10066E+09
     3      9      2      8              1352.13          2.65418E+07          1.01900E-02          1.10066E+09
     3      9      4      9              1403.76          2.38345E+07          5.47900E-03          1.10066E+09
     3      9      2      9              1395.01          1.09588E+07          4.47900E-03          1.10066E+09
     3      9      4     10              1443.38          3.80709E+06          9.25300E-04          1.10066E+09
     3      9      2     10              1435.16          9.20842E+06          3.98300E-03          1.10066E+09
     3      9      4     11              1478.77          3.26322E+07          8.32500E-03          1.10066E+09
     3      9      2     11              1471.33          2.55561E+07          1.16200E-02          1.10066E+09
     3      9      4     12              1508.31          1.74701E+07          4.63700E-03          1.10066E+09
     3      9      2     12              1502.01          5.18602E+06          2.45700E-03          1.10066E+09
     3      9      4     13              1529.98          9.41793E+06          2.57200E-03          1.10066E+09
     3      9      2     13              1525.30          1.12872E+07          5.51500E-03          1.10066E+09
     3      9      2     14              1538.92          1.43373E+07          7.13000E-03          1.10066E+09
     4      9      5      0              1006.34          6.94965E+07          8.63800E-03          1.11211E+09
     4      9      3      0               995.97          8.72672E+07          1.66900E-02          1.11211E+09
     4      9      5      1              1049.36          7.33837E+05          9.91700E-05          1.11211E+09
     4      9      3      1              1038.65          3.35972E+05          6.99000E-05          1.11211E+09
     4      9      5      2              1093.42          4.35020E+07          6.38300E-03          1.11211E+09
     4      9      3      2              1082.40          5.02230E+07          1.13500E-02          1.11211E+09
     4      9      5      3              1138.37          2.64197E+06          4.20200E-04          1.11211E+09
     4      9      3      3              1127.06          6.85801E+05          1.68000E-04          1.11211E+09
     4      9      5      4              1183.98          4.72636E+07          8.13100E-03          1.11211E+09
     4      9      3      4              1172.44          3.36551E+07          8.92200E-03          1.11211E+09
     4      9      5      5              1229.96          2.53169E+06          4.70000E-04          1.11211E+09
     4      9      3      5              1218.26          1.61710E+05          4.62900E-05          1.11211E+09
     4      9      5      6              1275.92          3.56393E+07          7.12100E-03          1.11211E+09
     4      9      3      6              1264.15          3.59022E+07          1.10700E-02          1.11211E+09
     4      9      5      7              1321.35          9.29551E+06          1.99200E-03          1.11211E+09
     4      9      3      7              1309.63          1.61218E+06          5.33300E-04          1.11211E+09
     4      9      5      8              1365.59          2.33448E+07          5.34300E-03          1.11211E+09
     4      9      3      8              1354.07          2.80624E+07          9.92300E-03          1.11211E+09
     4      9      5      9              1407.80          2.46923E+07          6.00600E-03          1.11211E+09
     4      9      3      9              1396.70          1.07406E+07          4.04100E-03          1.11211E+09
     4      9      5     10              1446.91          2.30540E+06          5.92300E-04          1.11211E+09
     4      9      3     10              1436.51          9.74971E+06          3.88000E-03          1.11211E+09
     4      9      5     11              1481.60          2.97121E+07          8.00500E-03          1.11211E+09
     4      9      3     11              1472.24          2.61501E+07          1.09300E-02          1.11211E+09
     4      9      5     12              1510.19          2.07576E+07          5.81000E-03          1.11211E+09
     4      9      3     12              1502.34          5.80039E+06          2.52500E-03          1.11211E+09
     4      9      5     13              1530.57          9.43316E+06          2.71200E-03          1.11211E+09
     4      9      3     13              1524.88          1.22777E+07          5.50600E-03          1.11211E+09
     4      9      3     14              1537.46          1.35726E+07          6.18700E-03          1.11211E+09
     5      9      6      0              1011.87          6.65642E+07          8.65000E-03          1.09709E+09
     5      9      4      0               999.27          9.05097E+07          1.65700E-02          1.09709E+09
     5      9      6      1              1054.99          6.60646E+05          9.33300E-05          1.09709E+09
     5      9      4      1              1041.98          5.38299E+05          1.07100E-04          1.09709E+09
     5      9      6      2              1099.13          4.08310E+07          6.26100E-03          1.09709E+09
     5      9      4      2              1085.75          5.26222E+07          1.13700E-02          1.09709E+09
     5      9      6      3              1144.13          2.91634E+06          4.84500E-04          1.09709E+09
     5      9      4      3              1130.41          1.20246E+06          2.81700E-04          1.09709E+09
     5      9      6      4              1189.74          4.58085E+07          8.23000E-03          1.09709E+09
     5      9      4      4              1175.76          3.45391E+07          8.75400E-03          1.09709E+09
     5      9      6      5              1235.68          2.77661E+06          5.38100E-04          1.09709E+09
     5      9      4      5              1221.51          3.22174E+04          8.81300E-06          1.09709E+09
     5      9      6      6              1281.52          3.40379E+07          7.09500E-03          1.09709E+09
     5      9      4      6              1267.28          3.68976E+07          1.08600E-02          1.09709E+09
     5      9      6      7              1326.74          9.99662E+06          2.23300E-03          1.09709E+09
     5      9      4      7              1312.58          1.24228E+06          3.92400E-04          1.09709E+09
     5      9      6      8              1370.66          2.10523E+07          5.02000E-03          1.09709E+09
     5      9      4      8              1356.79          2.91110E+07          9.82500E-03          1.09709E+09
     5      9      6      9              1412.41          2.56859E+07          6.50400E-03          1.09709E+09
     5      9      4      9              1399.08          1.04718E+07          3.75800E-03          1.09709E+09
     5      9      6     10              1450.89          1.11589E+06          2.98100E-04          1.09709E+09
     5      9      4     10              1438.44          9.91514E+06          3.76100E-03          1.09709E+09
     5      9      6     11              1484.70          2.63723E+07          7.37800E-03          1.09709E+09
     5      9      4     11              1473.58          2.63298E+07          1.04800E-02          1.09709E+09
     5      9      6     12              1512.11          2.46316E+07          7.14800E-03          1.09709E+09
     5      9      4     12              1502.91          6.82324E+06          2.82600E-03          1.09709E+09
     5      9      6     13              1530.85          1.04393E+07          3.10500E-03          1.09709E+09
     5      9      4     13              1524.42          1.33445E+07          5.68500E-03          1.09709E+09
     6      9      7      0              1018.21          6.50199E+07          8.76300E-03          1.10054E+09
     6      9      5      0              1003.43          9.24761E+07          1.65100E-02          1.10054E+09
     6      9      7      1              1061.44          4.99011E+05          7.30900E-05          1.10054E+09
     6      9      5      1              1046.19          7.71454E+05          1.49700E-04          1.10054E+09
     6      9      7      2              1105.67          3.84458E+07          6.11000E-03          1.10054E+09
     6      9      5      2              1089.98          5.47453E+07          1.15300E-02          1.10054E+09
     6      9      7      3              1150.70          3.09245E+06          5.32300E-04          1.10054E+09
     6      9      5      3              1134.64          1.91894E+06          4.37900E-04          1.10054E+09
     6      9      7      4              1196.31          4.45812E+07          8.29400E-03          1.10054E+09
     6      9      5      4              1179.95          3.50692E+07          8.65600E-03          1.10054E+09
     6      9      7      5              1242.18          2.98686E+06          5.99100E-04          1.10054E+09
     6      9      5      5              1225.61          3.79506E+03          1.01100E-06          1.10054E+09
     6      9      7      6              1287.86          3.26972E+07          7.05000E-03          1.10054E+09
     6      9      5      6              1271.24          3.74956E+07          1.07400E-02          1.10054E+09
     6      9      7      7              1332.83          1.06991E+07          2.47100E-03          1.10054E+09
     6      9      5      7              1316.33          9.11520E+05          2.80000E-04          1.10054E+09
     6      9      7      8              1376.36          1.88734E+07          4.64800E-03          1.10054E+09
     6      9      5      8              1360.23          2.98252E+07          9.78200E-03          1.10054E+09
     6      9      7      9              1417.54          2.66813E+07          6.97000E-03          1.10054E+09
     6      9      5      9              1402.10          1.02468E+07          3.57100E-03          1.10054E+09
     6      9      7     10              1455.24          3.11509E+05          8.57600E-05          1.10054E+09
     6      9      5     10              1440.90          9.73045E+06          3.58100E-03          1.10054E+09
     6      9      7     11              1487.99          2.23714E+07          6.43900E-03          1.10054E+09
     6      9      5     11              1475.29          2.62112E+07          1.01100E-02          1.10054E+09
     6      9      7     12              1513.95          2.90469E+07          8.65500E-03          1.10054E+09
     6      9      5     12              1503.63          8.41631E+06          3.37300E-03          1.10054E+09
     6      9      7     13              1530.65          1.21612E+07          3.70400E-03          1.10054E+09
     6      9      5     13              1523.84          1.47453E+07          6.07000E-03          1.10054E+09
     7      9      8      0              1025.35          6.48103E+07          9.01800E-03          1.09346E+09
     7      9      6      0              1008.43          9.32658E+07          1.64200E-02          1.09346E+09
     7      9      8      1              1068.70          2.67333E+05          4.04100E-05          1.09346E+09
     7      9      6      1              1051.25          9.99424E+05          1.91200E-04          1.09346E+09
     7      9      8      2              1113.00          3.59307E+07          5.89100E-03          1.09346E+09
     7      9      6      2              1095.07          5.70170E+07          1.18300E-02          1.09346E+09
     7      9      8      3              1158.07          3.23900E+06          5.74900E-04          1.09346E+09
     7      9      6      3              1139.73          2.94547E+06          6.62200E-04          1.09346E+09
     7      9      8      4              1203.66          4.36734E+07          8.37400E-03          1.09346E+09
     7      9      6      4              1184.99          3.51136E+07          8.53400E-03          1.09346E+09
     7      9      8      5              1249.42          3.13025E+06          6.46700E-04          1.09346E+09
     7      9      6      5              1230.55          9.61385E+04          2.52000E-05          1.09346E+09
     7      9      8      6              1294.91          3.14990E+07          6.99100E-03          1.09346E+09
     7      9      6      6              1276.01          3.78033E+07          1.06500E-02          1.09346E+09
     7      9      8      7              1339.55          1.13914E+07          2.70500E-03          1.09346E+09
     7      9      6      7              1320.83          6.31847E+05          1.90800E-04          1.09346E+09
     7      9      8      8              1382.60          1.67392E+07          4.23500E-03          1.09346E+09
     7      9      6      8              1364.36          3.02614E+07          9.75000E-03          1.09346E+09
     7      9      8      9              1423.11          2.75777E+07          7.39200E-03          1.09346E+09
     7      9      6      9              1405.72          1.01150E+07          3.45900E-03          1.09346E+09
     7      9      8     10              1459.87          4.61446E+02          1.30200E-07          1.09346E+09
     7      9      6     10              1443.82          9.20402E+06          3.32100E-03          1.09346E+09
     7      9      8     11              1491.36          1.76424E+07          5.19300E-03          1.09346E+09
     7      9      6     11              1477.31          2.57770E+07          9.73700E-03          1.09346E+09
     7      9      8     12              1515.58          3.40916E+07          1.03600E-02          1.09346E+09
     7      9      6     12              1504.44          1.08024E+07          4.23200E-03          1.09346E+09
     7      9      6     13              1522.99          1.66480E+07          6.68300E-03          1.09346E+09
     8      9      9      0              1033.26          6.65605E+07          9.53700E-03          1.08564E+09
     8      9      7      0              1014.25          9.23935E+07          1.61600E-02          1.08564E+09
     8      9      9      1              1076.72          2.89565E+04          4.50500E-06          1.08564E+09
     8      9      7      1              1057.14          1.08916E+06          2.06900E-04          1.08564E+09
     8      9      9      2              1121.10          3.24062E+07          5.46600E-03          1.08564E+09
     8      9      7      2              1100.99          6.04728E+07          1.24600E-02          1.08564E+09
     8      9      9      3              1166.19          3.53651E+06          6.45500E-04          1.08564E+09
     8      9      7      3              1145.64          4.59459E+06          1.02500E-03          1.08564E+09
     8      9      9      4              1211.73          4.33415E+07          8.54100E-03          1.08564E+09
     8      9      7      4              1190.84          3.43022E+07          8.27000E-03          1.08564E+09
     8      9      9      5              1257.36          3.16450E+06          6.71400E-04          1.08564E+09
     8      9      7      5              1236.28          3.03924E+05          7.89700E-05          1.08564E+09
     8      9      9      6              1302.61          3.03570E+07          6.91300E-03          1.08564E+09
     8      9      7      6              1281.53          3.78774E+07          1.05800E-02          1.08564E+09
     8      9      9      7              1346.86          1.20586E+07          2.93600E-03          1.08564E+09
     8      9      7      7              1326.04          4.06724E+05          1.21600E-04          1.08564E+09
     8      9      9      8              1389.34          1.46115E+07          3.78500E-03          1.08564E+09
     8      9      7      8              1369.12          3.04315E+07          9.69700E-03          1.08564E+09
     8      9      9      9              1429.04          2.82588E+07          7.74500E-03          1.08564E+09
     8      9      7      9              1409.87          1.00992E+07          3.41300E-03          1.08564E+09
     8      9      9     10              1464.70          3.03053E+05          8.72600E-05          1.08564E+09
     8      9      7     10              1447.15          8.34509E+06          2.97100E-03          1.08564E+09
     8      9      9     11              1494.68          1.23093E+07          3.69100E-03          1.08564E+09
     8      9      7     11              1479.54          2.49085E+07          9.26900E-03          1.08564E+09
     8      9      9     12              1516.80          4.00636E+07          1.23700E-02          1.08564E+09
     8      9      7     12              1505.20          1.43044E+07          5.50900E-03          1.08564E+09
     8      9      7     13              1521.70          1.85684E+07          7.30900E-03          1.08564E+09
     9      9     10      0              1041.91          7.44294E+07          1.09700E-02          1.07807E+09
     9      9      8      0              1020.86          8.65333E+07          1.51200E-02          1.07807E+09
     9      9     10      1              1085.48          5.37855E+05          8.60100E-05          1.07807E+09
     9      9      8      1              1063.82          5.21860E+05          9.90100E-05          1.07807E+09
     9      9     10      2              1129.93          2.41902E+07          4.19100E-03          1.07807E+09
     9      9      8      2              1107.71          7.03359E+07          1.44700E-02          1.07807E+09
     9      9     10      3              1175.03          4.93829E+06          9.25300E-04          1.07807E+09
     9      9      8      3              1152.34          8.57159E+06          1.90800E-03          1.07807E+09
     9      9     10      4              1220.49          4.48035E+07          9.05700E-03          1.07807E+09
     9      9      8      4              1197.47          3.08877E+07          7.42500E-03          1.07807E+09
     9      9     10      5              1265.94          2.92504E+06          6.36200E-04          1.07807E+09
     9      9      8      5              1242.75          5.44753E+05          1.41000E-04          1.07807E+09
     9      9     10      6              1310.89          2.90731E+07          6.78000E-03          1.07807E+09
     9      9      8      6              1287.75          3.76781E+07          1.04700E-02          1.07807E+09
     9      9     10      7              1354.67          1.25819E+07          3.13400E-03          1.07807E+09
     9      9      8      7              1331.89          2.26504E+05          6.73600E-05          1.07807E+09
     9      9     10      8              1396.47          1.24592E+07          3.29700E-03          1.07807E+09
     9      9      8      8              1374.45          3.02180E+07          9.57000E-03          1.07807E+09
     9      9     10      9              1435.23          2.84398E+07          7.95100E-03          1.07807E+09
     9      9      8      9              1414.47          1.01279E+07          3.39700E-03          1.07807E+09
     9      9     10     10              1469.59          1.29720E+06          3.80200E-04          1.07807E+09
     9      9      8     10              1450.78          7.17641E+06          2.53200E-03          1.07807E+09
     9      9     10     11              1497.79          6.79061E+06          2.06700E-03          1.07807E+09
     9      9      8     11              1481.87          2.33051E+07          8.58000E-03          1.07807E+09
     9      9     10     12              1517.36          4.68744E+07          1.46500E-02          1.07807E+09
     9      9      8     12              1505.78          1.93086E+07          7.34000E-03          1.07807E+09
    10      9     11      0              1051.57          2.52089E+05          3.81800E-05          1.09225E+09
    10      9      9      0              1028.53          1.38645E+08          2.43200E-02          1.09225E+09
    10      9     11      1              1095.28          1.06371E+08          1.74800E-02          1.09225E+09
    10      9      9      1              1071.59          7.34193E+07          1.39800E-02          1.09225E+09
    10      9     11      2              1139.80          1.86634E+08          3.32100E-02          1.09225E+09
    10      9      9      2              1115.53          5.65342E+06          1.16600E-03          1.09225E+09
    10      9     11      3              1184.91          1.88179E+07          3.61800E-03          1.09225E+09
    10      9      9      3              1160.17          2.28177E+07          5.09200E-03          1.09225E+09
    10      9     11      4              1230.31          5.22126E+06          1.08200E-03          1.09225E+09
    10      9      9      4              1205.23          6.82936E+07          1.64500E-02          1.09225E+09
    10      9     11      5              1275.57          6.57826E+06          1.46600E-03          1.09225E+09
    10      9      9      5              1250.36          3.47211E+06          9.00000E-04          1.09225E+09
    10      9     11      6              1320.17          1.77783E+07          4.24400E-03          1.09225E+09
    10      9      9      6              1295.09          2.10876E+07          5.86400E-03          1.09225E+09
    10      9     11      7              1363.44          9.94000E+06          2.53100E-03          1.09225E+09
    10      9      9      7              1338.83          3.71202E+05          1.10300E-04          1.09225E+09
    10      9     11      8              1404.48          5.40112E+06          1.45900E-03          1.09225E+09
    10      9      9      8              1380.80          1.82597E+07          5.77200E-03          1.09225E+09
    10      9     11      9              1442.16          1.85900E+07          5.29500E-03          1.09225E+09
    10      9      9      9              1420.01          7.89273E+06          2.63900E-03          1.09225E+09
    10      9     11     10              1475.03          2.67758E+06          7.97900E-04          1.09225E+09
    10      9      9     10              1455.21          2.83325E+06          9.94700E-04          1.09225E+09
    10      9     11     11              1501.14          8.82046E+05          2.72200E-04          1.09225E+09
    10      9      9     11              1484.79          1.31055E+07          4.79000E-03          1.09225E+09
    10      9      9     12              1506.63          1.81871E+07          6.84400E-03          1.09225E+09
    11      9     12      0              1061.43          4.41738E+07          6.86800E-03          1.05521E+09
    11      9     10      0              1036.48          1.10512E+08          1.95000E-02          1.05521E+09
    11      9     12      1              1105.22          3.86674E+06          6.51800E-04          1.05521E+09
    11      9     10      1              1079.59          1.12777E+07          2.15900E-03          1.05521E+09
    11      9     12      2              1149.77          5.64527E+07          1.03000E-02          1.05521E+09
    11      9     10      2              1123.54          3.42962E+07          7.11300E-03          1.05521E+09
    11      9     12      3              1194.82          1.34758E+05          2.65500E-05          1.05521E+09
    11      9     10      3              1168.12          2.24621E+06          5.03500E-04          1.05521E+09
    11      9     12      4              1240.05          3.31825E+07          7.04200E-03          1.05521E+09
    11      9     10      4              1213.05          4.27456E+07          1.03300E-02          1.05521E+09
    11      9     12      5              1285.02          4.21234E+06          9.59900E-04          1.05521E+09
    11      9     10      5              1257.94          2.37255E+06          6.16800E-04          1.05521E+09
    11      9     12      6              1329.17          2.69867E+07          6.57900E-03          1.05521E+09
    11      9     10      6              1302.30          3.60818E+07          1.00500E-02          1.05521E+09
    11      9     12      7              1371.75          1.47424E+07          3.82800E-03          1.05521E+09
    11      9     10      7              1345.51          1.25221E+05          3.72400E-05          1.05521E+09
    11      9     12      8              1411.85          7.70499E+06          2.11900E-03          1.05521E+09
    11      9     10      8              1386.74          2.92101E+07          9.22800E-03          1.05521E+09
    11      9     12      9              1448.22          2.81082E+07          8.13500E-03          1.05521E+09
    11      9     10      9              1424.95          1.16426E+07          3.88400E-03          1.05521E+09
    11      9     12     10              1479.30          5.92039E+06          1.78800E-03          1.05521E+09
    11      9     10     10              1458.81          3.82069E+06          1.33600E-03          1.05521E+09
    11      9     12     11              1502.89          5.05055E+04          1.57400E-05          1.05521E+09
    11      9     10     11              1486.59          1.73964E+07          6.31600E-03          1.05521E+09
    11      9     10     12              1505.87          3.87196E+07          1.44200E-02          1.05521E+09
    12      9     13      0              1072.16          5.10908E+07          8.15700E-03          1.04429E+09
    12      9     11      0              1045.35          1.05132E+08          1.87300E-02          1.04429E+09
    12      9     13      1              1116.04          1.25461E+06          2.17000E-04          1.04429E+09
    12      9     11      1              1088.53          9.99756E+06          1.93100E-03          1.04429E+09
    12      9     13      2              1160.61          4.76843E+07          8.92100E-03          1.04429E+09
    12      9     11      2              1132.50          4.02918E+07          8.42600E-03          1.04429E+09
    12      9     13      3              1205.59          3.73803E+05          7.54600E-05          1.04429E+09
    12      9     11      3              1177.02          5.00882E+06          1.13100E-03          1.04429E+09
    12      9     13      4              1250.64          3.48637E+07          7.57400E-03          1.04429E+09
    12      9     11      4              1221.80          3.89874E+07          9.48900E-03          1.04429E+09
    12      9     13      5              1295.28          3.95018E+06          9.20500E-04          1.04429E+09
    12      9     11      5              1266.43          2.93530E+06          7.67600E-04          1.04429E+09
    12      9     13      6              1338.90          2.59347E+07          6.45700E-03          1.04429E+09
    12      9     11      6              1310.39          3.58978E+07          1.00500E-02          1.04429E+09
    12      9     13      7              1380.73          1.56679E+07          4.14900E-03          1.04429E+09
    12      9     11      7              1353.00          7.55542E+04          2.25500E-05          1.04429E+09
    12      9     13      8              1419.74          5.63377E+06          1.57700E-03          1.04429E+09
    12      9     11      8              1393.41          2.85850E+07          9.04900E-03          1.04429E+09
    12      9     13      9              1454.63          2.67726E+07          7.86800E-03          1.04429E+09
    12      9     11      9              1430.49          1.25653E+07          4.19200E-03          1.04429E+09
    12      9     13     10              1483.63          8.68035E+06          2.65400E-03          1.04429E+09
    12      9     11     10              1462.82          2.24815E+06          7.84400E-04          1.04429E+09
    12      9     11     11              1488.50          1.23342E+07          4.45600E-03          1.04429E+09
    13      9     14      0              1083.54          5.39224E+07          8.84100E-03          1.03229E+09
    13      9     12      0              1054.93          1.02658E+08          1.85100E-02          1.03229E+09
    13      9     14      1              1127.49          4.98590E+05          8.85200E-05          1.03229E+09
    13      9     12      1              1098.18          1.07680E+07          2.10400E-03          1.03229E+09
    13      9     14      2              1172.06          4.46571E+07          8.56700E-03          1.03229E+09
    13      9     12      2              1142.15          4.13899E+07          8.74700E-03          1.03229E+09
    13      9     14      3              1216.94          3.63609E+05          7.52000E-05          1.03229E+09
    13      9     12      3              1186.60          7.12778E+06          1.62600E-03          1.03229E+09
    13      9     14      4              1261.75          3.50029E+07          7.78200E-03          1.03229E+09
    13      9     12      4              1231.19          3.68848E+07          9.05800E-03          1.03229E+09
    13      9     14      5              1305.99          3.88884E+06          9.26300E-04          1.03229E+09
    13      9     12      5              1275.51          3.62768E+06          9.56100E-04          1.03229E+09
    13      9     14      6              1349.01          2.46225E+07          6.25800E-03          1.03229E+09
    13      9     12      6              1319.00          3.53335E+07          9.95800E-03          1.03229E+09
    13      9     14      7              1389.94          1.67181E+07          4.51100E-03          1.03229E+09
    13      9     12      7              1360.93          6.22668E+04          1.86800E-05          1.03229E+09
    13      9     14      8              1427.71          3.57288E+06          1.01700E-03          1.03229E+09
    13      9     12      8              1400.38          2.74522E+07          8.72100E-03          1.03229E+09
    13      9     14      9              1460.86          2.42440E+07          7.22600E-03          1.03229E+09
    13      9     12      9              1436.16          1.37855E+07          4.60600E-03          1.03229E+09
