# Data for C- transitions (Q) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     8      2      8      6              1233.01          2.32274E+08          5.29700E-02          1.12067E+09
     8      2      8      7              1273.42          4.77723E+07          1.16200E-02          1.12067E+09
     8      2      8      8              1312.26          1.73859E+06          4.49100E-04          1.12067E+09
     8      2      8      9              1348.70          1.70423E+04          4.65000E-06          1.12067E+09
     8      2      8     10              1381.67          1.00335E+03          2.87300E-07          1.12067E+09
     8      2      8     11              1409.84          3.80641E+02          1.13500E-07          1.12067E+09
     8      2      8     12              1431.47          5.46555E+01          1.68000E-08          1.12067E+09
     9      2      9      0               991.10          2.40958E+08          3.55000E-02          1.11638E+09
     9      2      9      1              1031.01          1.74932E+07          2.78900E-03          1.11638E+09
     9      2      9      2              1071.63          1.32453E+08          2.28200E-02          1.11638E+09
     9      2      9      3              1112.76          8.81703E+07          1.63800E-02          1.11638E+09
     9      2      9      4              1154.15          4.62337E+07          9.23800E-03          1.11638E+09
     9      2      9      5              1195.47          3.13580E+08          6.72200E-02          1.11638E+09
     9      2      9      6              1236.30          2.30557E+08          5.28600E-02          1.11638E+09
     9      2      9      7              1276.09          4.55014E+07          1.11100E-02          1.11638E+09
     9      2      9      8              1314.16          1.40371E+06          3.63600E-04          1.11638E+09
     9      2      9      9              1349.63          2.65689E+04          7.25900E-06          1.11638E+09
     9      2      9     10              1381.39          4.52638E+02          1.29600E-07          1.11638E+09
     9      2      9     11              1408.02          3.75885E+02          1.11800E-07          1.11638E+09
     9      2      9     12              1427.64          7.65848E+01          2.34100E-08          1.11638E+09
    10      2     10      0               996.50          2.38933E+08          3.55900E-02          1.11175E+09
    10      2     10      1              1036.28          1.78239E+07          2.87100E-03          1.11175E+09
    10      2     10      2              1076.71          1.31210E+08          2.28200E-02          1.11175E+09
    10      2     10      3              1117.59          8.76229E+07          1.64200E-02          1.11175E+09
    10      2     10      4              1158.64          4.72687E+07          9.51800E-03          1.11175E+09
    10      2     10      5              1199.53          3.16283E+08          6.82600E-02          1.11175E+09
    10      2     10      6              1239.80          2.28566E+08          5.27000E-02          1.11175E+09
    10      2     10      7              1278.90          4.29362E+07          1.05300E-02          1.11175E+09
    10      2     10      8              1316.09          1.06777E+06          2.77400E-04          1.11175E+09
    10      2     10      9              1350.46          3.80216E+04          1.04000E-05          1.11175E+09
    10      2     10     10              1380.83          5.81298E+01          1.66300E-08          1.11175E+09
    10      2     10     11              1405.70          3.14235E+02          9.31400E-08          1.11175E+09
    10      2     10     12              1422.92          8.95303E+01          2.71900E-08          1.11175E+09
    11      2     11      0              1002.33          2.36712E+08          3.56700E-02          1.10681E+09
    11      2     11      1              1041.96          1.82000E+07          2.96400E-03          1.10681E+09
    11      2     11      2              1082.18          1.29851E+08          2.28100E-02          1.10681E+09
    11      2     11      3              1122.77          8.70173E+07          1.64500E-02          1.10681E+09
    11      2     11      4              1163.44          4.84878E+07          9.84500E-03          1.10681E+09
    11      2     11      5              1203.84          3.19449E+08          6.94400E-02          1.10681E+09
    11      2     11      6              1243.49          2.26244E+08          5.24700E-02          1.10681E+09
    11      2     11      7              1281.80          4.00574E+07          9.87200E-03          1.10681E+09
    11      2     11      8              1318.00          7.45259E+05          1.94200E-04          1.10681E+09
    11      2     11      9              1351.13          5.03559E+04          1.37900E-05          1.10681E+09
    11      2     11     10              1379.94          9.39240E+01          2.68300E-08          1.10681E+09
    11      2     11     11              1402.77          1.86476E+02          5.50400E-08          1.10681E+09
    12      2     12      0              1008.57          2.34305E+08          3.57500E-02          1.10162E+09
    12      2     12      1              1048.03          1.86204E+07          3.06800E-03          1.10162E+09
    12      2     12      2              1088.01          1.28384E+08          2.28000E-02          1.10162E+09
    12      2     12      3              1128.26          8.63388E+07          1.64900E-02          1.10162E+09
    12      2     12      4              1168.51          4.99383E+07          1.02300E-02          1.10162E+09
    12      2     12      5              1208.36          3.23157E+08          7.07800E-02          1.10162E+09
    12      2     12      6              1247.32          2.23512E+08          5.21600E-02          1.10162E+09
    12      2     12      7              1284.75          3.68449E+07          9.12200E-03          1.10162E+09
    12      2     12      8              1319.85          4.54141E+05          1.18700E-04          1.10162E+09
    12      2     12      9              1351.59          6.16556E+04          1.68900E-05          1.10162E+09
    12      2     12     10              1378.62          9.45245E+02          2.69500E-07          1.10162E+09
    12      2     12     11              1399.08          3.79028E+01          1.11300E-08          1.10162E+09
    13      2     13      0              1015.20          2.31709E+08          3.58200E-02          1.09619E+09
    13      2     13      1              1054.46          1.90828E+07          3.18300E-03          1.09619E+09
    13      2     13      2              1094.16          1.26823E+08          2.27700E-02          1.09619E+09
    13      2     13      3              1134.05          8.55675E+07          1.65100E-02          1.09619E+09
    13      2     13      4              1173.82          5.16825E+07          1.06800E-02          1.09619E+09
    13      2     13      5              1213.06          3.27493E+08          7.22900E-02          1.09619E+09
    13      2     13      6              1251.24          2.20259E+08          5.17300E-02          1.09619E+09
    13      2     13      7              1287.70          3.32807E+07          8.27800E-03          1.09619E+09
    13      2     13      8              1321.57          2.16092E+05          5.66100E-05          1.09619E+09
    13      2     13      9              1351.74          6.90155E+04          1.89200E-05          1.09619E+09
    13      2     13     10              1376.75          3.00916E+03          8.55600E-07          1.09619E+09
    14      2     14      0              1022.20          2.28927E+08          3.58800E-02          1.09056E+09
    14      2     14      1              1061.23          1.95827E+07          3.30800E-03          1.09056E+09
    14      2     14      2              1100.62          1.25185E+08          2.27500E-02          1.09056E+09
    14      2     14      3              1140.10          8.46770E+07          1.65100E-02          1.09056E+09
    14      2     14      4              1179.34          5.38019E+07          1.12200E-02          1.09056E+09
    14      2     14      5              1217.91          3.32564E+08          7.39900E-02          1.09056E+09
    14      2     14      6              1255.23          2.16338E+08          5.11300E-02          1.09056E+09
    14      2     14      7              1290.60          2.93546E+07          7.33400E-03          1.09056E+09
    14      2     14      8              1323.10          5.60402E+04          1.47200E-05          1.09056E+09
    14      2     14      9              1351.52          6.87693E+04          1.88400E-05          1.09056E+09
    14      2     14     10              1374.21          6.37127E+03          1.80500E-06          1.09056E+09
    15      2     15      0              1029.53          2.25965E+08          3.59300E-02          1.08478E+09
    15      2     15      1              1068.31          2.01145E+07          3.44300E-03          1.08478E+09
    15      2     15      2              1107.35          1.23487E+08          2.27100E-02          1.08478E+09
    15      2     15      3              1146.38          8.36335E+07          1.64900E-02          1.08478E+09
    15      2     15      4              1185.04          5.64023E+07          1.18800E-02          1.08478E+09
    15      2     15      5              1222.85          3.38486E+08          7.59200E-02          1.08478E+09
    15      2     15      6              1259.23          2.11554E+08          5.03200E-02          1.08478E+09
    15      2     15      7              1293.40          2.50729E+07          6.29200E-03          1.08478E+09
    15      2     15      8              1324.37          6.82951E+01          1.79700E-08          1.08478E+09
    15      2     15      9              1350.81          5.75228E+04          1.57400E-05          1.08478E+09
    16      2     16      0              1037.18          2.22821E+08          3.59500E-02          1.07889E+09
    16      2     16      1              1075.67          2.06707E+07          3.58800E-03          1.07889E+09
    16      2     16      2              1114.34          1.21752E+08          2.26800E-02          1.07889E+09
    16      2     16      3              1152.87          8.23953E+07          1.64300E-02          1.07889E+09
    16      2     16      4              1190.87          5.96222E+07          1.26800E-02          1.07889E+09
    16      2     16      5              1227.86          3.45389E+08          7.81100E-02          1.07889E+09
    16      2     16      6              1263.19          2.05643E+08          4.92200E-02          1.07889E+09
    16      2     16      7              1296.03          2.04734E+07          5.15800E-03          1.07889E+09
    16      2     16      8              1325.29          7.02099E+04          1.85000E-05          1.07889E+09
    16      2     16      9              1349.48          3.48406E+04          9.51700E-06          1.07889E+09
    17      2     17      0              1045.13          2.19495E+08          3.59600E-02          1.07291E+09
    17      2     17      1              1083.31          2.12416E+07          3.73900E-03          1.07291E+09
    17      2     17      2              1121.54          1.20002E+08          2.26400E-02          1.07291E+09
    17      2     17      3              1159.52          8.09105E+07          1.63200E-02          1.07291E+09
    17      2     17      4              1196.82          6.36436E+07          1.36700E-02          1.07291E+09
    17      2     17      5              1232.89          3.53412E+08          8.05800E-02          1.07291E+09
    17      2     17      6              1267.06          1.98262E+08          4.77400E-02          1.07291E+09
    17      2     17      7              1298.42          1.56477E+07          3.95700E-03          1.07291E+09
    17      2     17      8              1325.77          2.73649E+05          7.21500E-05          1.07291E+09
    18      2     18      0              1053.35          2.15987E+08          3.59500E-02          1.06691E+09
    18      2     18      1              1091.18          2.18155E+07          3.89600E-03          1.06691E+09
    18      2     18      2              1128.95          1.18265E+08          2.26100E-02          1.06691E+09
    18      2     18      3              1166.31          7.91156E+07          1.61400E-02          1.06691E+09
    18      2     18      4              1202.83          6.87099E+07          1.49100E-02          1.06691E+09
    18      2     18      5              1237.90          3.62686E+08          8.33700E-02          1.06691E+09
    18      2     18      6              1270.80          1.88952E+08          4.57700E-02          1.06691E+09
    18      2     18      7              1300.51          1.07767E+07          2.73400E-03          1.06691E+09
    18      2     18      8              1325.68          5.82419E+05          1.53500E-04          1.06691E+09
    19      2     19      0              1061.84          2.12290E+08          3.59000E-02          1.06000E+09
    19      2     19      1              1099.27          2.23786E+07          4.05600E-03          1.06000E+09
    19      2     19      2              1136.52          1.16568E+08          2.25900E-02          1.06000E+09
    19      2     19      3              1173.22          7.69330E+07          1.58800E-02          1.06000E+09
    19      2     19      4              1208.87          7.51515E+07          1.64700E-02          1.06000E+09
    19      2     19      5              1242.85          3.73320E+08          8.65000E-02          1.06000E+09
    19      2     19      6              1274.32          1.77117E+08          4.31400E-02          1.06000E+09
    19      2     19      7              1302.19          6.18074E+06          1.57200E-03          1.06000E+09
    20      2     20      0              1070.56          2.08395E+08          3.58300E-02          1.05494E+09
    20      2     20      1              1107.56          2.29147E+07          4.21600E-03          1.05494E+09
    20      2     20      2              1144.25          1.14940E+08          2.25700E-02          1.05494E+09
    20      2     20      3              1180.21          7.42672E+07          1.55200E-02          1.05494E+09
    20      2     20      4              1214.91          8.34255E+07          1.84700E-02          1.05494E+09
    20      2     20      5              1247.67          3.85348E+08          8.99800E-02          1.05494E+09
    20      2     20      6              1277.57          1.61986E+08          3.96600E-02          1.05494E+09
    20      2     20      7              1303.34          2.38779E+06          6.08400E-04          1.05494E+09
    21      2     21      0              1079.50          2.04294E+08          3.57100E-02          1.04886E+09
    21      2     21      1              1116.03          2.34052E+07          4.37300E-03          1.04886E+09
    21      2     21      2              1152.09          1.13411E+08          2.25800E-02          1.04886E+09
    21      2     21      3              1187.24          7.10010E+07          1.50100E-02          1.04886E+09
    21      2     21      4              1220.90          9.41772E+07          2.10600E-02          1.04886E+09
    21      2     21      5              1252.31          3.98651E+08          9.37800E-02          1.04886E+09
    21      2     21      6              1280.45          1.42600E+08          3.50700E-02          1.04886E+09
    22      2     22      0              1088.65          1.99973E+08          3.55500E-02          1.04271E+09
    22      2     22      1              1124.65          2.38281E+07          4.52100E-03          1.04271E+09
    22      2     22      2              1160.03          1.12015E+08          2.26100E-02          1.04271E+09
    22      2     22      3              1194.29          6.69889E+07          1.43300E-02          1.04271E+09
    22      2     22      4              1226.80          1.08337E+08          2.44600E-02          1.04271E+09
    22      2     22      5              1256.71          4.12769E+08          9.77800E-02          1.04271E+09
    22      2     22      6              1282.84          1.17867E+08          2.91000E-02          1.04271E+09
    23      2     23      0              1097.98          1.95415E+08          3.53400E-02          9.50939E+08
    23      2     23      1              1133.41          2.41585E+07          4.65500E-03          9.50939E+08
    23      2     23      2              1168.04          1.10783E+08          2.26700E-02          9.50939E+08
    23      2     23      3              1201.32          6.20503E+07          1.34300E-02          9.50939E+08
    23      2     23      4              1232.55          1.27277E+08          2.90000E-02          9.50939E+08
    23      2     23      5              1260.78          4.26530E+08          1.01700E-01          9.50939E+08
    24      2     24      0              1107.49          1.90594E+08          3.50700E-02          5.47184E+08
    24      2     24      1              1142.29          2.43670E+07          4.76900E-03          5.47184E+08
    24      2     24      2              1176.09          1.09744E+08          2.27700E-02          5.47184E+08
    24      2     24      3              1208.29          5.59628E+07          1.22600E-02          5.47184E+08
    24      2     24      4              1238.10          1.53078E+08          3.52000E-02          5.47184E+08
    25      2     25      0              1117.16          1.85472E+08          3.47200E-02          5.88953E+08
    25      2     25      1              1151.27          2.44192E+07          4.85500E-03          5.88953E+08
    25      2     25      2              1184.15          1.08914E+08          2.29100E-02          5.88953E+08
    25      2     25      3              1215.15          4.84615E+07          1.07300E-02          5.88953E+08
    25      2     25      4              1243.37          1.88981E+08          4.38200E-02          5.88953E+08
    26      2     26      0              1126.98          1.79989E+08          3.42900E-02         -1.00000E+00
    26      2     26      1              1160.33          2.42738E+07          4.90200E-03         -1.00000E+00
    26      2     26      2              1192.20          1.08287E+08          2.30900E-02         -1.00000E+00
    26      2     26      3              1221.86          3.92632E+07          8.79300E-03         -1.00000E+00
    27      2     27      0              1136.95          1.74055E+08          3.37500E-02         -1.00000E+00
    27      2     27      1              1169.44          2.38818E+07          4.89900E-03         -1.00000E+00
    27      2     27      2              1200.20          1.07802E+08          2.32900E-02         -1.00000E+00
    27      2     27      3              1228.35          2.81712E+07          6.37600E-03         -1.00000E+00
    28      2     28      0              1147.04          1.67525E+08          3.30600E-02         -1.00000E+00
    28      2     28      1              1178.61          2.31844E+07          4.83100E-03         -1.00000E+00
    28      2     28      2              1208.11          1.07276E+08          2.34900E-02         -1.00000E+00
     1      3      1      0               947.42          2.03866E+08          2.74500E-02          1.12061E+09
     1      3      1      1               986.24          9.16114E+06          1.33700E-03          1.12061E+09
     1      3      1      2              1025.91          1.31819E+08          2.08100E-02          1.12061E+09
     1      3      1      3              1066.27          4.38329E+06          7.47500E-04          1.12061E+09
     1      3      1      4              1107.14          1.53226E+08          2.81700E-02          1.12061E+09
     1      3      1      5              1148.28          4.59560E+06          9.08900E-04          1.12061E+09
     1      3      1      6              1189.36          1.98464E+08          4.21100E-02          1.12061E+09
     1      3      1      7              1229.98          3.12394E+08          7.08900E-02          1.12061E+09
     1      3      1      8              1269.59          9.75139E+07          2.35800E-02          1.12061E+09
     1      3      1      9              1307.55          5.14566E+06          1.32000E-03          1.12061E+09
     1      3      1     10              1343.01          3.61844E+04          9.79000E-06          1.12061E+09
     1      3      1     11              1374.94          4.68871E+03          1.33000E-06          1.12061E+09
     1      3      1     12              1402.04          1.50532E+03          4.43900E-07          1.12061E+09
     1      3      1     13              1422.75          2.17449E+02          6.60300E-08          1.12061E+09
     1      3      1     14              1435.17          2.82142E+01          8.71700E-09          1.12061E+09
     2      3      2      0               948.61          2.03567E+08          2.74800E-02          1.11961E+09
     2      3      2      1               987.42          9.08006E+06          1.32800E-03          1.11961E+09
     2      3      2      2              1027.06          1.31653E+08          2.08300E-02          1.11961E+09
     2      3      2      3              1067.39          4.36907E+06          7.46700E-04          1.11961E+09
     2      3      2      4              1108.21          1.53049E+08          2.81900E-02          1.11961E+09
     2      3      2      5              1149.28          4.47940E+06          8.87500E-04          1.11961E+09
     2      3      2      6              1190.27          1.99528E+08          4.24000E-02          1.11961E+09
     2      3      2      7              1230.77          3.12392E+08          7.09800E-02          1.11961E+09
     2      3      2      8              1270.24          9.65282E+07          2.33600E-02          1.11961E+09
     2      3      2      9              1308.02          4.91657E+06          1.26200E-03          1.11961E+09
     2      3      2     10              1343.25          4.21872E+04          1.14200E-05          1.11961E+09
     2      3      2     11              1374.89          4.13173E+03          1.17200E-06          1.11961E+09
     2      3      2     12              1401.64          1.52289E+03          4.48800E-07          1.11961E+09
     2      3      2     13              1421.90          2.40224E+02          7.28500E-08          1.11961E+09
     2      3      2     14              1433.73          3.27530E+01          1.01000E-08          1.11961E+09
     3      3      3      0               950.39          2.03128E+08          2.75200E-02          1.11813E+09
     3      3      3      1               989.18          8.95892E+06          1.31500E-03          1.11813E+09
     3      3      3      2              1028.78          1.31407E+08          2.08600E-02          1.11813E+09
     3      3      3      3              1069.05          4.34659E+06          7.45100E-04          1.11813E+09
     3      3      3      4              1109.80          1.52781E+08          2.82300E-02          1.11813E+09
     3      3      3      5              1150.76          4.30832E+06          8.55800E-04          1.11813E+09
     3      3      3      6              1191.62          2.01136E+08          4.28400E-02          1.11813E+09
     3      3      3      7              1231.94          3.12383E+08          7.11100E-02          1.11813E+09
     3      3      3      8              1271.20          9.50439E+07          2.30400E-02          1.11813E+09
     3      3      3      9              1308.69          4.58144E+06          1.17700E-03          1.11813E+09
     3      3      3     10              1343.58          5.17728E+04          1.40200E-05          1.11813E+09
     3      3      3     11              1374.79          3.31945E+03          9.41100E-07          1.11813E+09
     3      3      3     12              1401.00          1.53125E+03          4.50800E-07          1.11813E+09
     3      3      3     13              1420.58          2.73674E+02          8.28400E-08          1.11813E+09
     3      3      3     14              1431.49          3.83794E+01          1.18000E-08          1.11813E+09
     4      3      4      0               952.75          2.02540E+08          2.75800E-02          1.11617E+09
     4      3      4      1               991.51          8.79413E+06          1.29700E-03          1.11617E+09
     4      3      4      2              1031.06          1.31083E+08          2.09000E-02          1.11617E+09
     4      3      4      3              1071.25          4.31370E+06          7.42500E-04          1.11617E+09
     4      3      4      4              1111.89          1.52424E+08          2.82700E-02          1.11617E+09
     4      3      4      5              1152.72          4.08581E+06          8.14400E-04          1.11617E+09
     4      3      4      6              1193.39          2.03301E+08          4.34300E-02          1.11617E+09
     4      3      4      7              1233.48          3.12359E+08          7.12900E-02          1.11617E+09
     4      3      4      8              1272.44          9.30530E+07          2.26000E-02          1.11617E+09
     4      3      4      9              1309.57          4.15062E+06          1.06800E-03          1.11617E+09
     4      3      4     10              1343.99          6.54627E+04          1.77400E-05          1.11617E+09
     4      3      4     11              1374.62          2.30883E+03          6.54400E-07          1.11617E+09
     4      3      4     12              1400.10          1.50624E+03          4.42900E-07          1.11617E+09
     4      3      4     13              1418.76          3.14500E+02          9.49600E-08          1.11617E+09
     5      3      5      0               955.68          2.01811E+08          2.76500E-02          1.11377E+09
     5      3      5      1               994.39          8.58598E+06          1.27300E-03          1.11377E+09
     5      3      5      2              1033.87          1.30683E+08          2.09500E-02          1.11377E+09
     5      3      5      3              1073.97          4.26879E+06          7.38500E-04          1.11377E+09
     5      3      5      4              1114.47          1.51978E+08          2.83100E-02          1.11377E+09
     5      3      5      5              1155.12          3.81593E+06          7.63700E-04          1.11377E+09
     5      3      5      6              1195.57          2.06050E+08          4.41800E-02          1.11377E+09
     5      3      5      7              1235.36          3.12309E+08          7.14900E-02          1.11377E+09
     5      3      5      8              1273.95          9.05426E+07          2.20400E-02          1.11377E+09
     5      3      5      9              1310.60          3.63823E+06          9.37400E-04          1.11377E+09
     5      3      5     10              1344.44          8.36492E+04          2.26800E-05          1.11377E+09
     5      3      5     11              1374.34          1.22768E+03          3.47800E-07          1.11377E+09
     5      3      5     12              1398.90          1.41362E+03          4.15000E-07          1.11377E+09
     5      3      5     13              1416.37          3.53490E+02          1.06400E-07          1.11377E+09
     6      3      6      0               959.15          2.00941E+08          2.77300E-02          1.11094E+09
     6      3      6      1               997.81          8.33348E+06          1.24500E-03          1.11094E+09
     6      3      6      2              1037.21          1.30210E+08          2.10100E-02          1.11094E+09
     6      3      6      3              1077.18          4.21090E+06          7.32900E-04          1.11094E+09
     6      3      6      4              1117.53          1.51444E+08          2.83700E-02          1.11094E+09
     6      3      6      5              1157.96          3.50302E+06          7.04600E-04          1.11094E+09
     6      3      6      6              1198.12          2.09418E+08          4.50900E-02          1.11094E+09
     6      3      6      7              1237.56          3.12212E+08          7.17300E-02          1.11094E+09
     6      3      6      8              1275.69          8.74942E+07          2.13600E-02          1.11094E+09
     6      3      6      9              1311.77          3.06261E+06          7.90500E-04          1.11094E+09
     6      3      6     10              1344.90          1.06316E+05          2.88400E-05          1.11094E+09
     6      3      6     11              1373.90          3.22429E+02          9.12900E-08          1.11094E+09
     6      3      6     12              1397.34          1.21367E+03          3.55500E-07          1.11094E+09
     6      3      6     13              1413.33          3.70872E+02          1.11100E-07          1.11094E+09
     7      3      7      0               963.15          1.99935E+08          2.78200E-02          1.10771E+09
     7      3      7      1              1001.75          8.03590E+06          1.21000E-03          1.10771E+09
     7      3      7      2              1041.04          1.29665E+08          2.10800E-02          1.10771E+09
     7      3      7      3              1080.87          4.13845E+06          7.25200E-04          1.10771E+09
     7      3      7      4              1121.02          1.50822E+08          2.84300E-02          1.10771E+09
     7      3      7      5              1161.19          3.15155E+06          6.37400E-04          1.10771E+09
     7      3      7      6              1201.02          2.13459E+08          4.61900E-02          1.10771E+09
     7      3      7      7              1240.03          3.12040E+08          7.19700E-02          1.10771E+09
     7      3      7      8              1277.63          8.38818E+07          2.05400E-02          1.10771E+09
     7      3      7      9              1313.04          2.44694E+06          6.32800E-04          1.10771E+09
     7      3      7     10              1345.32          1.32674E+05          3.60200E-05          1.10771E+09
     7      3      7     11              1373.26          1.45639E+01          4.12000E-09          1.10771E+09
     7      3      7     12              1395.35          8.78691E+02          2.56600E-07          1.10771E+09
     7      3      7     13              1409.52          3.32811E+02          9.91800E-08          1.10771E+09
     8      3      8      0               967.66          1.98791E+08          2.79200E-02          1.10411E+09
     8      3      8      1              1006.18          7.69484E+06          1.16900E-03          1.10411E+09
     8      3      8      2              1045.35          1.29051E+08          2.11500E-02          1.10411E+09
     8      3      8      3              1085.02          4.05130E+06          7.15400E-04          1.10411E+09
     8      3      8      4              1124.93          1.50111E+08          2.84900E-02          1.10411E+09
     8      3      8      5              1164.80          2.76618E+06          5.63000E-04          1.10411E+09
     8      3      8      6              1204.24          2.18243E+08          4.74700E-02          1.10411E+09
     8      3      8      7              1242.76          3.11748E+08          7.22200E-02          1.10411E+09
     8      3      8      8              1279.73          7.96724E+07          1.95700E-02          1.10411E+09
     8      3      8      9              1314.36          1.82015E+06          4.71700E-04          1.10411E+09
     8      3      8     10              1345.65          1.60716E+05          4.36500E-05          1.10411E+09
     8      3      8     11              1372.36          9.45879E+02          2.67200E-07          1.10411E+09
     8      3      8     12              1392.84          4.36644E+02          1.27100E-07          1.10411E+09
     9      3      9      0               972.67          1.97510E+08          2.80300E-02          1.10018E+09
     9      3      9      1              1011.08          7.31202E+06          1.12100E-03          1.10018E+09
     9      3      9      2              1050.12          1.28367E+08          2.12300E-02          1.10018E+09
     9      3      9      3              1089.58          3.94997E+06          7.03400E-04          1.10018E+09
     9      3      9      4              1129.23          1.49311E+08          2.85600E-02          1.10018E+09
     9      3      9      5              1168.76          2.35214E+06          4.82000E-04          1.10018E+09
     9      3      9      6              1207.75          2.23867E+08          4.89800E-02          1.10018E+09
     9      3      9      7              1245.70          3.11274E+08          7.24500E-02          1.10018E+09
     9      3      9      8              1281.95          7.48258E+07          1.84500E-02          1.10018E+09
     9      3      9      9              1315.68          1.21802E+06          3.16300E-04          1.10018E+09
     9      3      9     10              1345.85          1.86747E+05          5.07400E-05          1.10018E+09
     9      3      9     11              1371.11          3.96054E+03          1.11700E-06          1.10018E+09
     9      3      9     12              1389.71          5.43558E+01          1.57500E-08          1.10018E+09
    10      3     10      0               978.14          1.96093E+08          2.81400E-02          1.09595E+09
    10      3     10      1              1016.44          6.88984E+06          1.06800E-03          1.09595E+09
    10      3     10      2              1055.31          1.27612E+08          2.13200E-02          1.09595E+09
    10      3     10      3              1094.54          3.83615E+06          6.89400E-04          1.09595E+09
    10      3     10      4              1133.89          1.48421E+08          2.86200E-02          1.09595E+09
    10      3     10      5              1173.02          1.91609E+06          3.95500E-04          1.09595E+09
    10      3     10      6              1211.51          2.30454E+08          5.07400E-02          1.09595E+09
    10      3     10      7              1248.81          3.10526E+08          7.26400E-02          1.09595E+09
    10      3     10      8              1284.25          6.92974E+07          1.71400E-02          1.09595E+09
    10      3     10      9              1316.96          6.84049E+05          1.78000E-04          1.09595E+09
    10      3     10     10              1345.83          2.05029E+05          5.57000E-05          1.09595E+09
    10      3     10     11              1369.44          9.90912E+03          2.78700E-06          1.09595E+09
    10      3     10     12              1385.78          1.36847E+02          3.94200E-08          1.09595E+09
    11      3     11      0               984.05          1.94537E+08          2.82600E-02          1.09145E+09
    11      3     11      1              1022.22          6.43272E+06          1.00800E-03          1.09145E+09
    11      3     11      2              1060.90          1.26783E+08          2.14000E-02          1.09145E+09
    11      3     11      3              1099.88          3.71248E+06          6.73700E-04          1.09145E+09
    11      3     11      4              1138.88          1.47438E+08          2.86900E-02          1.09145E+09
    11      3     11      5              1177.56          1.46760E+06          3.05300E-04          1.09145E+09
    11      3     11      6              1215.47          2.38162E+08          5.27800E-02          1.09145E+09
    11      3     11      7              1252.05          3.09371E+08          7.27500E-02          1.09145E+09
    11      3     11      8              1286.57          6.30434E+07          1.56500E-02          1.09145E+09
    11      3     11      9              1318.12          2.69764E+05          7.03100E-05          1.09145E+09
    11      3     11     10              1345.53          2.07893E+05          5.64600E-05          1.09145E+09
    11      3     11     11              1367.22          1.90542E+04          5.34300E-06          1.09145E+09
    12      3     12      0               990.39          1.92840E+08          2.83700E-02          1.08672E+09
    12      3     12      1              1028.41          5.94663E+06          9.43400E-04          1.08672E+09
    12      3     12      2              1066.87          1.25876E+08          2.14900E-02          1.08672E+09
    12      3     12      3              1105.55          3.58268E+06          6.56800E-04          1.08672E+09
    12      3     12      4              1144.17          1.46357E+08          2.87400E-02          1.08672E+09
    12      3     12      5              1182.35          1.02169E+06          2.14200E-04          1.08672E+09
    12      3     12      6              1219.62          2.47190E+08          5.51500E-02          1.08672E+09
    12      3     12      7              1255.38          3.07622E+08          7.27200E-02          1.08672E+09
    12      3     12      8              1288.87          5.60299E+07          1.39600E-02          1.08672E+09
    12      3     12      9              1319.12          3.31113E+04          8.64200E-06          1.08672E+09
    12      3     12     10              1344.86          1.87019E+05          5.07400E-05          1.08672E+09
    12      3     12     11              1364.33          2.97313E+04          8.30100E-06          1.08672E+09
    13      3     13      0               997.12          1.90995E+08          2.84800E-02          1.08181E+09
    13      3     13      1              1034.97          5.43820E+06          8.73800E-04          1.08181E+09
    13      3     13      2              1073.19          1.24884E+08          2.15700E-02          1.08181E+09
    13      3     13      3              1111.54          3.45143E+06          6.39600E-04          1.08181E+09
    13      3     13      4              1149.72          1.45170E+08          2.87800E-02          1.08181E+09
    13      3     13      5              1187.34          6.02702E+05          1.27500E-04          1.08181E+09
    13      3     13      6              1223.89          2.57782E+08          5.79200E-02          1.08181E+09
    13      3     13      7              1258.75          3.05011E+08          7.24900E-02          1.08181E+09
    13      3     13      8              1291.09          4.82497E+07          1.20600E-02          1.08181E+09
    13      3     13      9              1319.88          3.28091E+04          8.57300E-06          1.08181E+09
    13      3     13     10              1343.71          1.37375E+05          3.72100E-05          1.08181E+09
    14      3     14      0              1004.24          1.88996E+08          2.85900E-02          1.07675E+09
    14      3     14      1              1041.89          4.91370E+06          8.00100E-04          1.07675E+09
    14      3     14      2              1079.83          1.23800E+08          2.16500E-02          1.07675E+09
    14      3     14      3              1117.81          3.32428E+06          6.23100E-04          1.07675E+09
    14      3     14      4              1155.51          1.43865E+08          2.88100E-02          1.07675E+09
    14      3     14      5              1192.50          2.50526E+05          5.34400E-05          1.07675E+09
    14      3     14      6              1228.26          2.70244E+08          6.11500E-02          1.07675E+09
    14      3     14      7              1262.11          3.01155E+08          7.19600E-02          1.07675E+09
    14      3     14      8              1293.17          3.97488E+07          9.97100E-03          1.07675E+09
    14      3     14      9              1320.31          3.14721E+05          8.22900E-05          1.07675E+09
    14      3     14     10              1341.95          6.58478E+04          1.77900E-05          1.07675E+09
    15      3     15      0              1011.72          1.86834E+08          2.86900E-02          1.07158E+09
    15      3     15      1              1049.14          4.38148E+06          7.23400E-04          1.07158E+09
    15      3     15      2              1086.77          1.22615E+08          2.17200E-02          1.07158E+09
    15      3     15      3              1124.34          3.20759E+06          6.08200E-04          1.07158E+09
    15      3     15      4              1161.50          1.42422E+08          2.88200E-02          1.07158E+09
    15      3     15      5              1197.80          3.01663E+04          6.49200E-06          1.07158E+09
