# Data for D+ transitions (P and R) 
#  JU 	 VU 	 JL 	 VL 		 lambda [A] 		 Aul [1/s] 		 oscillator strength f 		 Gamma [1/s]
     1      1      2      6              1070.67          4.01095E+06          4.13589E-04          3.54138E+08
     1      1      0      6              1067.80          9.01231E+06          4.62163E-03          3.54138E+08
     1      1      2      7              1103.33          2.06104E+05          2.25686E-05          3.54138E+08
     1      1      0      7              1100.49          1.72998E+06          9.42312E-04          3.54138E+08
     1      1      2      8              1134.94          9.30504E+04          1.07814E-05          3.54138E+08
     1      1      0      8              1132.18          3.87691E+04          2.23509E-05          3.54138E+08
     1      1      2      9              1165.00          1.77814E+04          2.17085E-06          3.54138E+08
     1      1      0      9              1162.35          1.38035E+03          8.38775E-07          3.54138E+08
     1      1      2     10              1192.87          2.94347E+04          3.76752E-06          3.54138E+08
     1      1      0     10              1190.39          4.55463E+04          2.90277E-05          3.54138E+08
     1      1      2     11              1217.76          8.91638E+03          1.18938E-06          3.54138E+08
     1      1      0     11              1215.52          2.08235E+04          1.38375E-05          3.54138E+08
     1      1      2     12              1238.70          1.85022E+04          2.55365E-06          3.54138E+08
     1      1      0     12              1236.80          1.16597E+04          8.02162E-06          3.54138E+08
     1      1      2     13              1254.50          2.57226E+05          3.64135E-05          3.54138E+08
     1      1      0     13              1253.05          5.71742E+05          4.03756E-04          3.54138E+08
     1      1      2     14              1263.69          1.49036E+04          2.14083E-06          3.54138E+08
     1      1      0     14              1262.90          1.91082E+04          1.37068E-05          3.54138E+08
     2      1      3      0               872.87          2.67890E+07          2.18566E-03          3.51354E+08
     2      1      1      0               868.42          3.86172E+07          7.27686E-03          3.51354E+08
     2      1      3      1               905.48          2.65736E+07          2.33310E-03          3.51354E+08
     2      1      1      1               900.93          3.23757E+07          6.56606E-03          3.51354E+08
     2      1      3      2               938.55          2.13026E+05          2.00943E-05          3.51354E+08
     2      1      1      2               933.91          1.81217E+02          3.94926E-08          3.51354E+08
     2      1      3      3               971.95          2.41206E+07          2.44007E-03          3.51354E+08
     2      1      1      3               967.24          3.15553E+07          7.37644E-03          3.51354E+08
     2      1      3      4              1005.51          4.80265E+07          5.19974E-03          3.51354E+08
     2      1      1      4              1000.75          5.20218E+07          1.30181E-02          3.51354E+08
     2      1      3      5              1039.02          2.67878E+07          3.09681E-03          3.51354E+08
     2      1      1      5              1034.25          2.92068E+07          7.80617E-03          3.51354E+08
     2      1      3      6              1072.21          4.60066E+06          5.66386E-04          3.51354E+08
     2      1      1      6              1067.46          8.37042E+06          2.38316E-03          3.51354E+08
     2      1      3      7              1104.75          2.63369E+04          3.44210E-06          3.51354E+08
     2      1      1      7              1100.06          1.64039E+06          4.96002E-04          3.51354E+08
     2      1      3      8              1136.21          1.26662E+05          1.75104E-05          3.51354E+08
     2      1      1      8              1131.64          2.55173E+05          8.16502E-05          3.51354E+08
     2      1      3      9              1166.08          2.36934E+04          3.44994E-06          3.51354E+08
     2      1      1      9              1161.70          1.77604E+04          5.98887E-06          3.51354E+08
     2      1      3     10              1193.69          1.65855E+03          2.53072E-07          3.51354E+08
     2      1      1     10              1189.60          1.25533E+02          4.43883E-08          3.51354E+08
     2      1      3     11              1218.26          1.04979E+03          1.66846E-07          3.51354E+08
     2      1      1     11              1214.58          1.22633E+03          4.52031E-07          3.51354E+08
     2      1      3     12              1238.80          5.85329E+01          9.61907E-09          3.51354E+08
     2      1      1     12              1235.69          2.41949E+00          9.23096E-10          3.51354E+08
     2      1      3     13              1254.09          2.52553E+02          4.25341E-08          3.51354E+08
     2      1      1     13              1251.75          5.67080E+02          2.22016E-07          3.51354E+08
     2      1      3     14              1262.58          1.42068E+01          2.42519E-09          3.51354E+08
     2      1      1     14              1261.35          1.75805E+01          6.98891E-09          3.51354E+08
     3      1      4      0               875.12          2.73525E+07          2.44253E-03          3.47866E+08
     3      1      2      0               868.92          3.74469E+07          5.93422E-03          3.47866E+08
     3      1      4      1               907.70          2.84624E+07          2.73447E-03          3.47866E+08
     3      1      2      1               901.37          2.99277E+07          5.10352E-03          3.47866E+08
     3      1      4      2               940.74          3.68781E+05          3.80556E-05          3.47866E+08
     3      1      2      2               934.29          3.21466E+04          5.88958E-06          3.47866E+08
     3      1      4      3               974.08          2.53528E+07          2.80499E-03          3.47866E+08
     3      1      2      3               967.54          2.98706E+07          5.86906E-03          3.47866E+08
     3      1      4      4              1007.57          5.34160E+07          6.32316E-03          3.47866E+08
     3      1      2      4              1000.96          4.54926E+07          9.56672E-03          3.47866E+08
     3      1      4      5              1040.98          3.02611E+07          3.82368E-03          3.47866E+08
     3      1      2      5              1034.35          2.45317E+07          5.50869E-03          3.47866E+08
     3      1      4      6              1074.04          4.72097E+06          6.35014E-04          3.47866E+08
     3      1      2      6              1067.44          7.62448E+06          1.82339E-03          3.47866E+08
     3      1      4      7              1106.40          9.76554E+02          1.39391E-07          3.47866E+08
     3      1      2      7              1099.89          2.08458E+06          5.29304E-04          3.47866E+08
     3      1      4      8              1137.64          2.89399E+05          4.36740E-05          3.47866E+08
     3      1      2      8              1131.31          5.22995E+05          1.40490E-04          3.47866E+08
     3      1      4      9              1167.23          4.32463E+04          6.87027E-06          3.47866E+08
     3      1      2      9              1161.17          5.31442E+04          1.50396E-05          3.47866E+08
     3      1      4     10              1194.50          4.20161E+03          6.99035E-07          3.47866E+08
     3      1      2     10              1188.86          4.98528E+02          1.47888E-07          3.47866E+08
     3      1      4     11              1218.63          2.84480E+03          4.92616E-07          3.47866E+08
     3      1      2     11              1213.57          3.09820E+03          9.57694E-07          3.47866E+08
     3      1      4     12              1238.62          5.35513E+01          9.57983E-09          3.47866E+08
     3      1      2     12              1234.37          3.95083E+01          1.26346E-08          3.47866E+08
     3      1      4     13              1253.20          1.20549E+02          2.20757E-08          3.47866E+08
     3      1      2     13              1250.06          3.16244E+02          1.03721E-07          3.47866E+08
     3      1      2     14              1259.19          9.40811E+00          3.13089E-09          3.47866E+08
     4      1      5      0               877.81          2.52599E+07          2.38749E-03          3.41443E+08
     4      1      3      0               869.91          3.85437E+07          5.62218E-03          3.41443E+08
     4      1      5      1               910.37          2.82800E+07          2.87488E-03          3.41443E+08
     4      1      3      1               902.30          2.89836E+07          4.54833E-03          3.41443E+08
     4      1      5      2               943.35          6.28704E+05          6.86271E-05          3.41443E+08
     4      1      3      2               935.13          1.68567E+05          2.84130E-05          3.41443E+08
     4      1      5      3               976.61          2.44883E+07          2.86492E-03          3.41443E+08
     4      1      3      3               968.28          2.98916E+07          5.40200E-03          3.41443E+08
     4      1      5      4              1010.00          5.64438E+07          7.06256E-03          3.41443E+08
     4      1      3      4              1001.59          4.00925E+07          7.75251E-03          3.41443E+08
     4      1      5      5              1043.27          3.33261E+07          4.44920E-03          3.41443E+08
     4      1      3      5              1034.83          1.96326E+07          4.05248E-03          3.41443E+08
     4      1      5      6              1076.15          4.76987E+06          6.77573E-04          3.41443E+08
     4      1      3      6              1067.76          6.49397E+06          1.42711E-03          3.41443E+08
     4      1      5      7              1108.28          7.01572E+04          1.05701E-05          3.41443E+08
     4      1      3      7              1100.02          2.57068E+06          5.99586E-04          3.41443E+08
     4      1      5      8              1139.24          5.69061E+05          9.05927E-05          3.41443E+08
     4      1      3      8              1131.21          9.89168E+05          2.43982E-04          3.41443E+08
     4      1      5      9              1168.46          7.19624E+04          1.20515E-05          3.41443E+08
     4      1      3      9              1160.81          1.32540E+05          3.44246E-05          3.41443E+08
     4      1      5     10              1195.28          1.03959E+04          1.82183E-06          3.41443E+08
     4      1      3     10              1188.17          1.53707E+03          4.18267E-07          3.41443E+08
     4      1      5     11              1218.85          7.93250E+03          1.44551E-06          3.41443E+08
     4      1      3     11              1212.51          7.00592E+03          1.98536E-06          3.41443E+08
     4      1      5     12              1238.13          4.58747E+00          8.62614E-10          3.41443E+08
     4      1      3     12              1232.86          2.81821E+02          8.25657E-08          3.41443E+08
     4      1      5     13              1251.80          1.40726E+02          2.70490E-08          3.41443E+08
     4      1      3     13              1247.99          1.06490E+02          3.19695E-08          3.41443E+08
     4      1      3     14              1256.41          4.63361E-01          1.40988E-10          3.41443E+08
     5      1      6      0               880.97          1.99849E+07          1.96757E-03          3.28529E+08
     5      1      4      0               871.40          4.23895E+07          5.89801E-03          3.28529E+08
     5      1      6      1               913.48          2.51539E+07          2.66261E-03          3.28529E+08
     5      1      4      1               903.71          2.92298E+07          4.37415E-03          3.28529E+08
     5      1      6      2               946.39          1.14308E+06          1.29874E-04          3.28529E+08
     5      1      4      2               936.45          5.66998E+05          9.11085E-05          3.28529E+08
     5      1      6      3               979.56          2.09565E+07          2.55085E-03          3.28529E+08
     5      1      4      3               969.49          3.17161E+07          5.46225E-03          3.28529E+08
     5      1      6      4              1012.80          5.67898E+07          7.38973E-03          3.28529E+08
     5      1      4      4              1002.65          3.46259E+07          6.37837E-03          3.28529E+08
     5      1      6      5              1045.90          3.61975E+07          5.02304E-03          3.28529E+08
     5      1      4      5              1035.73          1.34826E+07          2.65018E-03          3.28529E+08
     5      1      6      6              1078.56          4.85606E+06          7.16602E-04          3.28529E+08
     5      1      4      6              1068.45          4.57213E+06          9.56395E-04          3.28529E+08
     5      1      6      7              1110.41          3.07719E+05          4.81316E-05          3.28529E+08
     5      1      4      7              1100.48          3.09997E+06          6.87902E-04          3.28529E+08
     5      1      6      8              1141.01          1.11357E+06          1.83910E-04          3.28529E+08
     5      1      4      8              1131.38          1.84807E+06          4.33454E-04          3.28529E+08
     5      1      6      9              1169.80          1.17627E+05          2.04190E-05          3.28529E+08
     5      1      4      9              1160.64          3.04575E+05          7.51785E-05          3.28529E+08
     5      1      6     10              1196.07          2.95001E+04          5.35354E-06          3.28529E+08
     5      1      4     10              1187.59          3.30992E+03          8.55382E-07          3.28529E+08
     5      1      6     11              1218.95          1.79373E+04          3.38094E-06          3.28529E+08
     5      1      4     11              1211.45          2.10998E+04          5.67406E-06          3.28529E+08
     5      1      6     12              1237.37          6.40337E+01          1.24369E-08          3.28529E+08
     5      1      4     12              1231.20          5.71118E+02          1.58631E-07          3.28529E+08
     5      1      6     13              1249.89          1.52510E+01          3.02237E-09          3.28529E+08
     5      1      4     13              1245.60          1.85539E+02          5.27472E-08          3.28529E+08
     6      1      7      0               884.64          1.07925E+07          1.09740E-03          3.01024E+08
     6      1      5      0               873.46          4.91627E+07          6.64549E-03          3.01024E+08
     6      1      7      1               917.09          1.77861E+07          1.94364E-03          3.01024E+08
     6      1      5      1               905.68          3.02349E+07          4.39410E-03          3.01024E+08
     6      1      7      2               949.92          2.08983E+06          2.45015E-04          3.01024E+08
     6      1      5      2               938.32          1.61457E+06          2.51864E-04          3.01024E+08
     6      1      7      3               982.97          1.36141E+07          1.70915E-03          3.01024E+08
     6      1      5      3               971.23          3.53526E+07          5.90842E-03          3.01024E+08
     6      1      7      4              1016.06          5.12627E+07          6.87626E-03          3.01024E+08
     6      1      5      4              1004.23          2.73541E+07          4.88766E-03          3.01024E+08
     6      1      7      5              1048.96          3.80584E+07          5.44095E-03          3.01024E+08
     6      1      5      5              1037.12          5.89921E+06          1.12424E-03          3.01024E+08
     6      1      7      6              1081.35          4.88125E+06          7.41607E-04          3.01024E+08
     6      1      5      6              1069.61          1.83218E+06          3.71386E-04          3.01024E+08
     6      1      7      7              1112.87          8.87699E+05          1.42846E-04          3.01024E+08
     6      1      5      7              1101.35          3.47362E+06          7.46518E-04          3.01024E+08
     6      1      7      8              1143.06          2.14003E+06          3.63300E-04          3.01024E+08
     6      1      5      8              1131.91          3.48689E+06          7.91538E-04          3.01024E+08
     6      1      7      9              1171.32          1.87801E+05          3.34780E-05          3.01024E+08
     6      1      5      9              1160.76          7.03555E+05          1.67954E-04          3.01024E+08
     6      1      7     10              1196.94          8.94840E+04          1.66571E-05          3.01024E+08
     6      1      5     10              1187.22          1.02858E+04          2.56868E-06          3.01024E+08
     6      1      7     11              1219.01          4.78022E+04          9.22937E-06          3.01024E+08
     6      1      5     11              1210.47          5.98018E+04          1.55251E-05          3.01024E+08
     6      1      7     12              1236.38          1.02592E+02          2.03764E-08          3.01024E+08
     6      1      5     12              1229.49          1.91201E+03          5.12092E-07          3.01024E+08
     6      1      7     13              1247.49          6.07895E+00          1.22917E-09          3.01024E+08
     6      1      5     13              1242.96          2.32664E+02          6.36875E-08          3.01024E+08
     8      1      9      0               891.58          6.13059E+07          6.53697E-03          3.08486E+08
     8      1      7      0               877.39          1.08939E+06          1.42489E-04          3.08486E+08
     8      1      9      1               923.75          4.63755E+07          5.30829E-03          3.08486E+08
     8      1      7      1               909.30          3.66614E+06          5.15036E-04          3.08486E+08
     8      1      9      2               956.23          5.52551E+05          6.77716E-05          3.08486E+08
     8      1      7      2               941.56          2.16594E+06          3.26255E-04          3.08486E+08
     8      1      9      3               988.84          4.76640E+07          6.25166E-03          3.08486E+08
     8      1      7      3               974.02          1.37106E+06          2.21009E-04          3.08486E+08
     8      1      9      4              1021.39          4.49219E+07          6.28627E-03          3.08486E+08
     8      1      7      4              1006.51          2.28747E+07          3.93734E-03          3.08486E+08
     8      1      9      5              1053.62          8.93860E+06          1.33103E-03          3.08486E+08
     8      1      7      5              1038.77          4.08284E+07          7.48546E-03          3.08486E+08
     8      1      9      6              1085.20          5.62264E+05          8.88207E-05          3.08486E+08
     8      1      7      6              1070.53          2.02840E+07          3.94974E-03          3.08486E+08
     8      1      9      7              1115.74          7.47632E+05          1.24844E-04          3.08486E+08
     8      1      7      7              1101.42          1.01738E+06          2.09702E-04          3.08486E+08
     8      1      9      8              1144.74          1.23800E+06          2.17613E-04          3.08486E+08
     8      1      7      8              1130.98          1.25918E+06          2.73659E-04          3.08486E+08
     8      1      9      9              1171.56          1.18058E+05          2.17358E-05          3.08486E+08
     8      1      7      9              1158.64          8.97142E+05          2.04631E-04          3.08486E+08
     8      1      9     10              1195.41          2.15841E+05          4.13737E-05          3.08486E+08
     8      1      7     10              1183.70          9.31509E+03          2.21761E-06          3.08486E+08
     8      1      9     11              1215.31          1.68031E+05          3.32901E-05          3.08486E+08
     8      1      7     11              1205.28          1.90602E+05          4.70455E-05          3.08486E+08
     8      1      9     12              1229.89          2.58872E+03          5.25260E-07          3.08486E+08
     8      1      7     12              1222.26          2.03626E+04          5.16862E-06          3.08486E+08
     8      1      7     13              1233.11          1.04196E+02          2.69198E-08          3.08486E+08
     9      1     10      0               896.30          5.59226E+07          6.09374E-03          3.21760E+08
     9      1      8      0               880.68          5.38771E+06          7.00164E-04          3.21760E+08
     9      1     10      1               928.36          4.73825E+07          5.53911E-03          3.21760E+08
     9      1      8      1               912.46          7.12637E+06          9.94173E-04          3.21760E+08
     9      1     10      2               960.67          6.60865E+04          8.27287E-06          3.21760E+08
     9      1      8      2               944.56          8.57911E+05          1.28253E-04          3.21760E+08
     9      1     10      3               993.08          4.69338E+07          6.27835E-03          3.21760E+08
     9      1      8      3               976.83          4.51349E+06          7.21626E-04          3.21760E+08
     9      1     10      4              1025.36          5.57169E+07          7.94572E-03          3.21760E+08
     9      1      8      4              1009.06          2.47027E+07          4.21448E-03          3.21760E+08
     9      1     10      5              1057.25          1.49604E+07          2.26826E-03          3.21760E+08
     9      1      8      5              1041.03          3.48362E+07          6.32584E-03          3.21760E+08
     9      1     10      6              1088.42          9.07787E+05          1.45870E-04          3.21760E+08
     9      1      8      6              1072.42          1.82560E+07          3.51801E-03          3.21760E+08
     9      1     10      7              1118.43          2.01832E+05          3.42453E-05          3.21760E+08
     9      1      8      7              1102.86          1.95140E+06          3.97694E-04          3.21760E+08
     9      1     10      8              1146.77          4.47879E+05          7.98927E-05          3.21760E+08
     9      1      8      8              1131.87          3.46609E+05          7.44045E-05          3.21760E+08
     9      1     10      9              1172.78          3.52646E+04          6.57907E-06          3.21760E+08
     9      1      8      9              1158.88          5.02097E+05          1.12987E-04          3.21760E+08
     9      1     10     10              1195.62          2.32465E+05          4.50752E-05          3.21760E+08
     9      1      8     10              1183.14          1.31106E+04          3.07509E-06          3.21760E+08
     9      1     10     11              1214.22          2.06162E+05          4.12283E-05          3.21760E+08
     9      1      8     11              1203.74          2.09518E+05          5.08681E-05          3.21760E+08
     9      1     10     12              1227.05          6.82346E+03          1.39355E-06          3.21760E+08
     9      1      8     12              1219.47          3.52421E+04          8.78142E-06          3.21760E+08
    10      1     11      0               901.32          4.73929E+07          5.27010E-03          3.19133E+08
    10      1      9      0               884.34          1.13309E+07          1.46834E-03          3.19133E+08
    10      1     11      1               933.24          4.48635E+07          5.34845E-03          3.19133E+08
    10      1      9      1               915.98          1.03567E+07          1.43986E-03          3.19133E+08
    10      1     11      2               965.37          2.76027E+04          3.52119E-06          3.19133E+08
    10      1      9      2               947.90          1.50489E+05          2.24056E-05          3.19133E+08
    10      1     11      3               997.54          4.33309E+07          5.90208E-03          3.19133E+08
    10      1      9      3               979.94          8.21263E+06          1.30679E-03          3.19133E+08
    10      1     11      4              1029.51          6.16163E+07          8.93942E-03          3.19133E+08
    10      1      9      4              1011.90          2.38096E+07          4.03969E-03          3.19133E+08
    10      1     11      5              1061.02          1.92996E+07          2.97402E-03          3.19133E+08
    10      1      9      5              1043.52          2.72023E+07          4.90829E-03          3.19133E+08
    10      1     11      6              1091.70          9.30233E+05          1.51757E-04          3.19133E+08
    10      1      9      6              1074.49          1.56235E+07          2.98889E-03          3.19133E+08
    10      1     11      7              1121.12          2.21361E+03          3.80850E-07          3.19133E+08
    10      1      9      7              1104.43          2.95684E+06          5.97620E-04          3.19133E+08
    10      1     11      8              1148.72          1.20261E+05          2.17221E-05          3.19133E+08
    10      1      9      8              1132.83          2.42344E+04          5.15329E-06          3.19133E+08
    10      1     11      9              1173.80          5.10702E+03          9.63181E-07          3.19133E+08
    10      1      9      9              1159.09          3.08924E+05          6.87713E-05          3.19133E+08
    10      1     11     10              1195.49          4.15349E+05          8.12552E-05          3.19133E+08
    10      1      9     10              1182.43          2.69182E+04          6.23625E-06          3.19133E+08
    10      1     11     11              1212.58          5.12603E+05          1.03170E-04          3.19133E+08
    10      1      9     11              1201.89          4.13763E+05          9.90393E-05          3.19133E+08
    10      1      9     12              1216.16          1.47948E+05          3.62588E-05          3.19133E+08
     1      2      2      0               855.45          2.97353E+07          1.95735E-03          3.51967E+08
     1      2      0      0               852.86          4.04673E+07          1.32386E-02          3.51967E+08
     1      2      2      1               886.88          4.34012E+06          3.07075E-04          3.51967E+08
     1      2      0      1               884.24          6.01620E+06          2.11566E-03          3.51967E+08
     1      2      2      2               918.73          1.30391E+07          9.89997E-04          3.51967E+08
     1      2      0      2               916.04          1.75239E+07          6.61367E-03          3.51967E+08
     1      2      2      3               950.87          1.50773E+07          1.22623E-03          3.51967E+08
     1      2      0      3               948.14          2.20322E+07          8.90803E-03          3.51967E+08
     1      2      2      4               983.13          1.63272E+06          1.41951E-04          3.51967E+08
     1      2      0      4               980.38          1.43497E+06          6.20307E-04          3.51967E+08
     1      2      2      5              1015.31          3.19622E+07          2.96378E-03          3.51967E+08
     1      2      0      5              1012.55          4.64632E+07          2.14252E-02          3.51967E+08
     1      2      2      6              1047.17          3.04523E+07          3.00377E-03          3.51967E+08
     1      2      0      6              1044.43          5.81748E+07          2.85411E-02          3.51967E+08
     1      2      2      7              1078.39          7.63092E+06          7.98252E-04          3.51967E+08
     1      2      0      7              1075.68          2.26111E+07          1.17671E-02          3.51967E+08
     1      2      2      8              1108.58          5.12647E+05          5.66707E-05          3.51967E+08
     1      2      0      8              1105.94          2.71907E+06          1.49576E-03          3.51967E+08
     1      2      2      9              1137.24          2.62173E+04          3.05000E-06          3.51967E+08
     1      2      0      9              1134.71          8.73152E+03          5.05639E-06          3.51967E+08
     1      2      2     10              1163.78          8.36012E+03          1.01850E-06          3.51967E+08
     1      2      0     10              1161.42          2.25457E+04          1.36779E-05          3.51967E+08
     1      2      2     11              1187.45          8.63357E+03          1.09504E-06          3.51967E+08
     1      2      0     11              1185.33          3.69680E+03          2.33604E-06          3.51967E+08
     1      2      2     12              1207.35          3.72323E+04          4.88199E-06          3.51967E+08
     1      2      0     12              1205.55          1.75933E+04          1.14999E-05          3.51967E+08
     1      2      2     13              1222.36          5.40232E+03          7.26083E-07          3.51967E+08
     1      2      0     13              1220.99          2.98475E+03          2.00130E-06          3.51967E+08
     1      2      2     14              1231.09          1.79126E+01          2.44200E-09          3.51967E+08
     1      2      0     14              1230.33          1.35294E+02          9.21092E-08          3.51967E+08
     2      2      3      0               857.20          3.74013E+07          2.94296E-03          3.48778E+08
     2      2      1      0               852.91          3.23220E+07          5.87506E-03          3.48778E+08
     2      2      3      1               888.63          5.60339E+06          4.73831E-04          3.48778E+08
     2      2      1      1               884.25          4.73390E+06          9.24858E-04          3.48778E+08
     2      2      3      2               920.46          1.63322E+07          1.48178E-03          3.48778E+08
     2      2      1      2               916.00          1.39623E+07          2.92722E-03          3.48778E+08
     2      2      3      3               952.56          1.90801E+07          1.85395E-03          3.48778E+08
     2      2      1      3               948.04          1.76829E+07          3.97114E-03          3.48778E+08
     2      2      3      4               984.78          2.11600E+06          2.19747E-04          3.48778E+08
     2      2      1      4               980.22          1.01763E+06          2.44310E-04          3.48778E+08
     2      2      3      5              1016.90          4.04535E+07          4.47964E-03          3.48778E+08
     2      2      1      5              1012.33          3.72298E+07          9.53321E-03          3.48778E+08
     2      2      3      6              1048.67          3.69853E+07          4.35553E-03          3.48778E+08
     2      2      1      6              1044.12          4.99863E+07          1.36164E-02          3.48778E+08
     2      2      3      7              1079.78          8.25970E+06          1.03125E-03          3.48778E+08
     2      2      1      7              1075.29          2.17957E+07          6.29696E-03          3.48778E+08
     2      2      3      8              1109.82          4.05346E+05          5.34635E-05          3.48778E+08
     2      2      1      8              1105.45          3.09058E+06          9.43681E-04          3.48778E+08
     2      2      3      9              1138.29          2.58211E+04          3.58269E-06          3.48778E+08
     2      2      1      9              1134.12          9.16239E+03          2.94462E-06          3.48778E+08
     2      2      3     10              1164.59          1.52856E+04          2.22003E-06          3.48778E+08
     2      2      1     10              1160.70          4.58305E+04          1.54276E-05          3.48778E+08
     2      2      3     11              1187.97          2.55679E+04          3.86396E-06          3.48778E+08
     2      2      1     11              1184.47          9.04767E+03          3.17167E-06          3.48778E+08
     2      2      3     12              1207.49          9.83767E+04          1.53598E-05          3.48778E+08
     2      2      1     12              1204.53          6.14783E+04          2.22875E-05          3.48778E+08
     2      2      3     13              1222.00          1.55056E+04          2.47950E-06          3.48778E+08
     2      2      1     13              1219.78          1.35877E+04          5.05148E-06          3.48778E+08
     2      2      3     14              1230.07          1.48206E+01          2.40135E-09          3.48778E+08
     2      2      1     14              1228.90          8.51073E+01          3.21149E-08          3.48778E+08
     3      2      4      0               859.41          3.99870E+07          3.44374E-03          3.44904E+08
     3      2      2      0               853.43          2.89174E+07          4.42064E-03          3.44904E+08
     3      2      4      1               890.82          6.33482E+06          5.86170E-04          3.44904E+08
     3      2      2      1               884.72          4.06148E+06          6.67239E-04          3.44904E+08
     3      2      4      2               922.61          1.73210E+07          1.71919E-03          3.44904E+08
     3      2      2      2               916.41          1.26588E+07          2.23129E-03          3.44904E+08
     3      2      4      3               954.66          2.10591E+07          2.23796E-03          3.44904E+08
     3      2      2      3               948.38          1.53143E+07          2.89098E-03          3.44904E+08
     3      2      4      4               986.80          2.19795E+06          2.49570E-04          3.44904E+08
     3      2      2      4               980.47          9.39429E+05          1.89546E-04          3.44904E+08
     3      2      4      5              1018.83          4.46157E+07          5.40012E-03          3.44904E+08
     3      2      2      5              1012.48          3.22919E+07          6.94784E-03          3.44904E+08
     3      2      4      6              1050.47          4.06201E+07          5.22667E-03          3.44904E+08
     3      2      2      6              1044.16          4.46521E+07          1.02179E-02          3.44904E+08
     3      2      4      7              1081.41          8.36384E+06          1.14052E-03          3.44904E+08
     3      2      2      7              1075.19          2.11418E+07          5.12981E-03          3.44904E+08
     3      2      4      8              1111.24          2.49477E+05          3.59219E-05          3.44904E+08
     3      2      2      8              1105.20          3.54946E+06          9.09969E-04          3.44904E+08
     3      2      4      9              1139.45          1.07938E+04          1.63410E-06          3.44904E+08
     3      2      2      9              1133.68          2.85089E+04          7.69038E-06          3.44904E+08
     3      2      4     10              1165.42          1.54945E+04          2.45390E-06          3.44904E+08
     3      2      2     10              1160.05          5.90472E+04          1.66778E-05          3.44904E+08
     3      2      4     11              1188.38          6.04776E+04          9.95913E-06          3.44904E+08
     3      2      2     11              1183.57          1.41041E+04          4.14689E-06          3.44904E+08
     3      2      4     12              1207.38          2.00037E+05          3.40028E-05          3.44904E+08
     3      2      2     12              1203.34          1.43228E+05          4.35305E-05          3.44904E+08
     3      2      4     13              1221.23          3.95549E+04          6.87876E-06          3.44904E+08
     3      2      2     13              1218.25          4.44136E+04          1.38348E-05          3.44904E+08
     3      2      2     14              1226.92          3.78851E+02          1.19698E-07          3.44904E+08
     4      2      5      0               862.07          3.89430E+07          3.54994E-03          3.38739E+08
     4      2      3      0               854.45          2.86513E+07          4.03197E-03          3.38739E+08
     4      2      5      1               893.45          6.70103E+06          6.56122E-04          3.38739E+08
     4      2      3      1               885.67          3.59892E+06          5.44150E-04          3.38739E+08
     4      2      5      2               925.19          1.65098E+07          1.73345E-03          3.38739E+08
     4      2      3      2               917.28          1.27036E+07          2.06033E-03          3.38739E+08
     4      2      5      3               957.17          2.18970E+07          2.46075E-03          3.38739E+08
     4      2      3      3               949.16          1.39766E+07          2.42708E-03          3.38739E+08
     4      2      5      4               989.21          1.89534E+06          2.27495E-04          3.38739E+08
     4      2      3      4               981.14          1.15375E+06          2.14081E-04          3.38739E+08
     4      2      5      5              1021.10          4.65218E+07          5.94982E-03          3.38739E+08
     4      2      3      5              1013.03          2.96949E+07          5.87387E-03          3.38739E+08
     4      2      5      6              1052.58          4.36348E+07          5.92995E-03          3.38739E+08
     4      2      3      6              1044.55          3.92572E+07          8.25625E-03          3.38739E+08
     4      2      5      7              1083.30          8.48728E+06          1.22174E-03          3.38739E+08
     4      2      3      7              1075.41          1.95316E+07          4.35400E-03          3.38739E+08
     4      2      5      8              1112.86          1.07675E+05          1.63570E-05          3.38739E+08
     4      2      3      8              1105.20          4.05861E+06          9.55568E-04          3.38739E+08
     4      2      5      9              1140.73          1.02086E+03          1.62945E-07          3.38739E+08
     4      2      3      9              1133.44          9.31255E+04          2.30603E-05          3.38739E+08
     4      2      5     10              1166.28          8.33454E+03          1.39057E-06          3.38739E+08
     4      2      3     10              1159.51          5.47597E+04          1.41910E-05          3.38739E+08
     4      2      5     11              1188.71          1.27387E+05          2.20793E-05          3.38739E+08
     4      2      3     11              1182.68          2.84075E+04          7.65896E-06          3.38739E+08
     4      2      5     12              1207.04          4.83680E+05          8.64395E-05          3.38739E+08
     4      2      3     12              1202.03          3.22034E+05          8.96874E-05          3.38739E+08
     4      2      5     13              1220.03          1.36173E+05          2.48621E-05          3.38739E+08
     4      2      3     13              1216.41          1.56281E+05          4.45728E-05          3.38739E+08
     4      2      3     14              1224.40          2.29870E+03          6.64254E-07          3.38739E+08
     5      2      6      0               865.22          3.14971E+07          2.99108E-03          3.20837E+08
     5      2      4      0               855.99          3.19480E+07          4.28931E-03          3.20837E+08
     5      2      6      1               896.55          6.39805E+06          6.52387E-04          3.20837E+08
     5      2      4      1               887.14          3.28206E+06          4.73305E-04          3.20837E+08
     5      2      6      2               928.23          1.27729E+07          1.39608E-03          3.20837E+08
     5      2      4      2               918.67          1.46839E+07          2.27075E-03          3.20837E+08
     5      2      6      3               960.12          2.05991E+07          2.40883E-03          3.20837E+08
     5      2      4      3               950.44          1.30717E+07          2.16368E-03          3.20837E+08
     5      2      6      4               992.04          1.05591E+06          1.31823E-04          3.20837E+08
     5      2      4      4               982.30          2.05447E+06          3.63240E-04          3.20837E+08
     5      2      6      5              1023.77          4.40332E+07          5.85455E-03          3.20837E+08
